Time,Extension,Load
(s),(mm),(N)
3.76,1.24666,66.38968
3.77,1.25004,66.56348
3.78,1.25342,66.74558
3.79,1.25678,66.92976
3.8,1.2601,67.10446
3.81,1.26339,67.27038
3.82,1.26667,67.42981
3.83,1.26995,67.59924
3.84,1.27325,67.77783
3.85,1.27656,67.95846
3.86,1.27988,68.13343
3.87,1.28321,68.30071
3.88,1.28655,68.45824
3.89,1.28988,68.6348
3.9,1.29319,68.83585
3.91,1.2965,69.04726
3.92,1.29981,69.22947
3.93,1.30312,69.38338
3.94,1.30644,69.54379
3.95,1.3098,69.7201
3.96,1.31316,69.90108
3.97,1.31653,70.08712
3.98,1.3199,70.27022
3.99,1.32326,70.45773
4,1.3266,70.64054
4.01,1.32993,70.79759
4.02,1.33323,70.95593
4.03,1.33653,71.13339
4.04,1.33983,71.31152
4.05,1.34319,71.49736
4.06,1.34658,71.67613
4.07,1.34999,71.85308
4.08,1.35335,72.03132
4.09,1.35664,72.20074
4.1,1.35988,72.37304
4.11,1.36312,72.54592
4.12,1.36636,72.73996
4.13,1.3696,72.92445
4.14,1.37284,73.10854
4.15,1.37611,73.28199
4.16,1.3794,73.45029
4.17,1.38274,73.62236
4.18,1.38611,73.80508
4.19,1.38948,73.95978
4.2,1.39285,74.12675
4.21,1.39623,74.3009
4.22,1.39961,74.48148
4.23,1.40304,74.66651
4.24,1.40651,74.8506
4.25,1.40998,75.03297
4.26,1.41341,75.21382
4.27,1.4168,75.38464
4.28,1.42016,75.56413
4.29,1.42348,75.74049
4.3,1.42679,75.90949
4.31,1.43008,76.10307
4.32,1.43332,76.30174
4.33,1.43656,76.48505
4.34,1.43983,76.67743
4.35,1.44315,76.86941
4.36,1.44649,77.04145
4.37,1.44985,77.19696
4.38,1.4532,77.36478
4.39,1.45654,77.54398
4.4,1.45986,77.7196
4.41,1.46317,77.89106
4.42,1.46646,78.05224
4.43,1.46976,78.21691
4.44,1.4731,78.40279
4.45,1.47648,78.59404
4.46,1.47989,78.78291
4.47,1.48329,78.97142
4.48,1.48666,79.16102
4.49,1.49002,79.34242
4.5,1.49336,79.51732
4.51,1.49667,79.69205
4.52,1.49994,79.87304
4.53,1.50318,80.03597
4.54,1.50642,80.20538
4.55,1.50969,80.36813
4.56,1.51302,80.54387
4.57,1.51642,80.7397
4.58,1.51984,80.92595
4.59,1.52325,81.10558
4.6,1.5266,81.28677
4.61,1.52989,81.46328
4.62,1.53313,81.63185
4.63,1.53635,81.79681
4.64,1.53958,81.97533
4.65,1.54282,82.12626
4.66,1.54608,82.28707
4.67,1.54939,82.46603
4.68,1.55273,82.64346
4.69,1.55611,82.82967
4.7,1.55948,83.01558
4.71,1.56282,83.19627
4.72,1.56613,83.37321
4.73,1.56947,83.55684
4.74,1.57289,83.75088
4.75,1.57638,83.94593
4.76,1.57991,84.12271
4.77,1.5834,84.29153
4.78,1.58685,84.46712
4.79,1.59026,84.65644
4.8,1.59363,84.84707
4.81,1.59696,85.03014
4.82,1.60025,85.22771
4.83,1.60351,85.40703
4.84,1.60675,85.56099
4.85,1.61001,85.71873
4.86,1.61328,85.88081
4.87,1.61655,86.04728
4.88,1.61982,86.22375
4.89,1.62311,86.39888
4.9,1.62642,86.5714
4.91,1.62974,86.74976
4.92,1.63308,86.93256
4.93,1.63644,87.13293
4.94,1.63982,87.312
4.95,1.64323,87.48282
4.96,1.64665,87.65035
4.97,1.65007,87.82873
4.98,1.65347,88.01389
4.99,1.65683,88.19247
5,1.66017,88.37247
5.01,1.6635,88.54985
5.02,1.66681,88.75519
5.03,1.67011,88.93363
5.04,1.67339,89.10286
5.05,1.67665,89.28738
5.06,1.6799,89.47348
5.07,1.68317,89.6362
5.08,1.68651,89.78999
5.09,1.68989,89.94823
5.1,1.69324,90.13108
5.11,1.69654,90.31161
5.12,1.69981,90.48148
5.13,1.70307,90.64083
5.14,1.70633,90.81651
5.15,1.70962,91.00943
5.16,1.7129,91.21667
5.17,1.71617,91.42421
5.18,1.71945,91.60399
5.19,1.72276,91.76756
5.2,1.72611,91.92674
5.21,1.72947,92.0891
5.22,1.73283,92.2672
5.23,1.73617,92.45096
5.24,1.73952,92.63441
5.25,1.74293,92.8147
5.26,1.74639,92.99401
5.27,1.74986,93.16826
5.28,1.75331,93.35131
5.29,1.75669,93.52712
5.3,1.76004,93.71178
5.31,1.76338,93.88244
5.32,1.76674,94.05445
5.33,1.7701,94.21892
5.34,1.77344,94.37632
5.35,1.77676,94.55047
5.36,1.78006,94.74299
5.37,1.78337,94.92558
5.38,1.78669,95.11627
5.39,1.79,95.28938
5.4,1.7933,95.4802
5.41,1.79659,95.66696
5.42,1.7999,95.82882
5.43,1.80319,95.98707
5.44,1.80647,96.1543
5.45,1.80973,96.33727
5.46,1.813,96.51415
5.47,1.8163,96.69069
5.48,1.81966,96.86287
5.49,1.82306,97.03469
5.5,1.82645,97.22813
5.51,1.82986,97.41904
5.52,1.83327,97.59654
5.53,1.83668,97.78217
5.54,1.84007,97.9698
5.55,1.8434,98.1443
5.56,1.84668,98.3244
5.57,1.84994,98.49857
5.58,1.85321,98.66199
5.59,1.85653,98.81801
5.6,1.85989,98.96945
5.61,1.86326,99.14462
5.62,1.8666,99.33414
5.63,1.86989,99.52303
5.64,1.87315,99.70284
5.65,1.87637,99.87974
5.66,1.8796,100.05437
5.67,1.88285,100.22525
5.68,1.88611,100.38918
5.69,1.88938,100.55714
5.7,1.89269,100.73147
5.71,1.89607,100.91444
5.72,1.89949,101.10757
5.73,1.90289,101.30065
5.74,1.90626,101.48898
5.75,1.90957,101.68192
5.76,1.9129,101.86035
5.77,1.91628,102.03345
5.78,1.91972,102.21326
5.79,1.92317,102.38081
5.8,1.9266,102.5555
5.81,1.93,102.72578
5.82,1.93339,102.89563
5.83,1.93676,103.06543
5.84,1.94011,103.26115
5.85,1.94342,103.44983
5.86,1.94671,103.63023
5.87,1.94998,103.79635
5.88,1.95326,103.97406
5.89,1.95655,104.15916
5.9,1.95986,104.33942
5.91,1.96318,104.52872
5.92,1.96652,104.71014
5.93,1.96987,104.88462
5.94,1.9732,105.05896
5.95,1.97652,105.23146
5.96,1.97983,105.41177
5.97,1.98314,105.57799
5.98,1.98645,105.74476
5.99,1.98978,105.92886
6,1.99314,106.11411
6.01,1.99651,106.28679
6.02,1.99989,106.47469
6.03,2.00327,106.63905
6.04,2.00663,106.81522
6.05,2.00996,106.99056
6.06,2.01327,107.17851
6.07,2.01656,107.36492
6.08,2.01984,107.52502
6.09,2.02314,107.6775
6.1,2.02649,107.85495
6.11,2.02988,108.05091
6.12,2.03329,108.2391
6.13,2.03664,108.41917
6.14,2.03992,108.59363
6.15,2.04315,108.77993
6.16,2.04638,108.96287
6.17,2.04963,109.12428
6.18,2.05288,109.29504
6.19,2.05615,109.47202
6.2,2.05944,109.64841
6.21,2.06276,109.83281
6.22,2.06612,110.0218
6.23,2.0695,110.20789
6.24,2.07287,110.39349
6.25,2.07622,110.57497
6.26,2.07957,110.74596
6.27,2.08293,110.92204
6.28,2.08634,111.11328
6.29,2.0898,111.29851
6.3,2.09328,111.47943
6.31,2.09671,111.6462
6.32,2.10012,111.80874
6.33,2.10348,111.98232
6.34,2.10681,112.13082
6.35,2.11013,112.29438
6.36,2.11342,112.47669
6.37,2.11668,112.66647
6.38,2.11992,112.86313
6.39,2.12321,113.04314
6.4,2.12653,113.22683
6.41,2.12988,113.40263
6.42,2.13324,113.57389
6.43,2.13656,113.74799
6.44,2.13987,113.90906
6.45,2.14317,114.08637
6.46,2.14645,114.2765
6.47,2.14973,114.46197
6.48,2.15303,114.63622
6.49,2.15638,114.8082
6.5,2.15978,114.98143
6.51,2.16321,115.15971
6.52,2.16662,115.34387
6.53,2.17001,115.52132
6.54,2.17339,115.69653
6.55,2.17674,115.88076
6.56,2.18006,116.06044
6.57,2.18333,116.23524
6.58,2.18658,116.39751
6.59,2.18983,116.55511
6.6,2.19311,116.73699
6.61,2.19644,116.91761
6.62,2.19983,117.09998
6.63,2.20322,117.28762
6.64,2.2066,117.47507
6.65,2.20993,117.66945
6.66,2.2132,117.84696
6.67,2.21644,118.01505
6.68,2.21968,118.18366
6.69,2.22295,118.3511
6.7,2.22623,118.53312
6.71,2.22953,118.71381
6.72,2.23286,118.89434
6.73,2.23622,119.08127
6.74,2.23959,119.26119
6.75,2.24294,119.44236
6.76,2.24626,119.61718
6.77,2.24955,119.7888
6.78,2.25289,119.96293
6.79,2.2563,120.13021
6.8,2.25978,120.29611
6.81,2.26328,120.47601
6.82,2.26674,120.6741
6.83,2.27017,120.87022
6.84,2.27356,121.06004
6.85,2.27693,121.2425
6.86,2.28027,121.42894
6.87,2.28358,121.61475
6.88,2.28686,121.80262
6.89,2.29011,121.96613
6.9,2.29337,122.13947
6.91,2.29665,122.31443
6.92,2.29991,122.48199
6.93,2.30318,122.64043
6.94,2.30646,122.80795
6.95,2.30977,122.9752
6.96,2.3131,123.14745
6.97,2.31644,123.33188
6.98,2.31977,123.50741
6.99,2.32311,123.69608
7,2.32646,123.88818
7.01,2.32983,124.05594
7.02,2.33322,124.21156
7.03,2.33661,124.38445
7.04,2.33999,124.55814
7.05,2.34337,124.74845
7.06,2.34673,124.94826
7.07,2.35009,125.1433
7.08,2.35343,125.3352
7.09,2.35673,125.50957
7.1,2.35999,125.69445
7.11,2.36323,125.86597
7.12,2.3665,126.0254
7.13,2.36984,126.1983
7.14,2.37322,126.36298
7.15,2.37657,126.53254
7.16,2.37986,126.70797
7.17,2.38313,126.89537
7.18,2.38638,127.08674
7.19,2.38964,127.26957
7.2,2.39293,127.43525
7.21,2.39619,127.59995
7.22,2.39944,127.77724
7.23,2.40271,127.95253
7.24,2.40603,128.1337
7.25,2.40938,128.30447
7.26,2.41276,128.46671
7.27,2.41614,128.64188
7.28,2.4195,128.83113
7.29,2.42288,129.0426
7.3,2.4263,129.2283
7.31,2.42978,129.41216
7.32,2.43327,129.58592
7.33,2.4367,129.75006
7.34,2.44008,129.92142
7.35,2.44341,130.09087
7.36,2.44674,130.26614
7.37,2.45008,130.44658
7.38,2.45343,130.64651
7.39,2.45675,130.83501
7.4,2.46006,131.0042
7.41,2.46335,131.18591
7.42,2.46667,131.3725
7.43,2.46999,131.54826
7.44,2.47331,131.74098
7.45,2.47662,131.91597
7.46,2.47992,132.09355
7.47,2.48323,132.27657
7.48,2.48654,132.46036
7.49,2.48984,132.62514
7.5,2.49311,132.78412
7.51,2.49639,132.97044
7.52,2.49972,133.15347
7.53,2.50309,133.3391
7.54,2.50648,133.50996
7.55,2.50987,133.6868
7.56,2.51325,133.87489
7.57,2.51664,134.06349
7.58,2.52003,134.2541
7.59,2.5234,134.44688
7.6,2.52671,134.63338
7.61,2.52999,134.80937
7.62,2.53325,134.98108
7.63,2.53653,135.15289
7.64,2.53986,135.3372
7.65,2.54323,135.52457
7.66,2.54659,135.70438
7.67,2.54992,135.89374
7.68,2.55321,136.08142
7.69,2.55647,136.25595
7.7,2.55969,136.42117
7.71,2.56293,136.57231
7.72,2.56618,136.73627
7.73,2.56944,136.89406
7.74,2.5727,137.05786
7.75,2.576,137.24498
7.76,2.57938,137.44191
7.77,2.58278,137.6274
7.78,2.58619,137.81204
7.79,2.58956,138.00023
7.8,2.59289,138.17322
7.81,2.59624,138.36537
7.82,2.59964,138.54759
7.83,2.60308,138.71587
7.84,2.60652,138.87932
7.85,2.60995,139.07065
7.86,2.61335,139.27641
7.87,2.61673,139.48506
7.88,2.62011,139.67926
7.89,2.62346,139.84892
7.9,2.62676,140.02705
7.91,2.63004,140.19856
7.92,2.6333,140.37843
7.93,2.63657,140.55775
7.94,2.63985,140.72388
7.95,2.64316,140.90685
7.96,2.64648,141.07719
7.97,2.64982,141.23853
7.98,2.65319,141.40742
7.99,2.65654,141.58119
8,2.65987,141.75771
8.01,2.66319,141.9379
8.02,2.66649,142.11742
8.03,2.6698,142.28896
8.04,2.67314,142.4711
8.05,2.6765,142.65788
8.06,2.67987,142.85844
8.07,2.68325,143.05449
8.08,2.68662,143.2386
8.09,2.68998,143.40089
8.1,2.69332,143.5704
8.11,2.69663,143.7455
8.12,2.69991,143.93971
8.13,2.70317,144.12419
8.14,2.70645,144.29745
8.15,2.70978,144.46324
8.16,2.71317,144.63921
8.17,2.71658,144.80322
8.18,2.71996,144.97667
8.19,2.72326,145.15985
8.2,2.72652,145.35361
8.21,2.72976,145.55255
8.22,2.733,145.72588
8.23,2.73625,145.88776
8.24,2.7395,146.0495
8.25,2.74278,146.2242
8.26,2.74608,146.40236
8.27,2.74943,146.59294
8.28,2.7528,146.77647
8.29,2.75615,146.93292
8.3,2.7595,147.11105
8.31,2.76285,147.30766
8.32,2.76621,147.51079
8.33,2.76963,147.71336
8.34,2.7731,147.91447
8.35,2.77658,148.08659
8.36,2.78002,148.25873
8.37,2.78343,148.42604
8.38,2.7868,148.57672
8.39,2.79014,148.73106
8.4,2.79346,148.90498
8.41,2.79675,149.09877
8.42,2.8,149.29143
8.43,2.80325,149.47148
8.44,2.80653,149.64893
8.45,2.80984,149.81854
8.46,2.81319,149.99211
8.47,2.81654,150.16875
8.48,2.81986,150.35484
8.49,2.82318,150.53551
8.5,2.82649,150.72113
8.51,2.82978,150.89957
8.52,2.83307,151.06143
8.53,2.83639,151.23177
8.54,2.83976,151.40021
8.55,2.84317,151.59451
8.56,2.84661,151.79294
8.57,2.85002,151.98251
8.58,2.85339,152.18814
8.59,2.85674,152.37451
8.6,2.86007,152.5425
8.61,2.86336,152.71504
8.62,2.86662,152.87247
8.63,2.86986,153.04419
8.64,2.87311,153.22292
8.65,2.8764,153.39825
8.66,2.87975,153.5813
8.67,2.88315,153.76579
8.68,2.88656,153.93597
8.69,2.88994,154.09581
8.7,2.89327,154.2728
8.71,2.89654,154.45866
8.72,2.89979,154.64555
8.73,2.90305,154.81709
8.74,2.90633,154.98361
8.75,2.90961,155.1516
8.76,2.9129,155.3244
8.77,2.91621,155.50101
8.78,2.91954,155.67859
8.79,2.92289,155.85796
8.8,2.92622,156.04147
8.81,2.92952,156.21765
8.82,2.93281,156.39484
8.83,2.93615,156.5788
8.84,2.93958,156.78136
8.85,2.94309,157.00482
8.86,2.94661,157.20604
8.87,2.95009,157.40118
8.88,2.95353,157.58798
8.89,2.95692,157.76268
8.9,2.96029,157.92688
8.91,2.96363,158.07828
8.92,2.96694,158.23856
8.93,2.97022,158.40692
8.94,2.97347,158.59967
8.95,2.97673,158.78764
8.96,2.97999,158.96684
8.97,2.98324,159.14873
8.98,2.9865,159.3017
8.99,2.98978,159.47112
9,2.9931,159.65678
9.01,2.99642,159.83841
9.02,2.99977,159.99666
9.03,3.00311,160.17372
9.04,3.00645,160.36581
9.05,3.00981,160.54742
