Test : Rate 1,"10.00000",mm/min
"8.19000","1.36166","131.24817"
"8.20000","1.36347","131.47568"
"8.21000","1.36523","131.69569"
"8.22000","1.36695","131.91129"
"8.23000","1.36861","132.11665"
"8.24000","1.37023","132.29634"
"8.25000","1.37179","132.48380"
"8.26000","1.37333","132.63680"
"8.27000","1.37489","132.80243"
"8.28000","1.37650","133.00006"
"8.29000","1.37816","133.21495"
"8.30000","1.37987","133.44402"
"8.31000","1.38160","133.67439"
"8.32000","1.38336","133.89876"
"8.33000","1.38511","134.11150"
"8.34000","1.38682","134.31378"
"8.35000","1.38846","134.50258"
"8.36000","1.39005","134.68930"
"8.37000","1.39164","134.88036"
"8.38000","1.39326","135.07237"
"8.39000","1.39488","135.27625"
"8.40000","1.39650","135.47722"
"8.41000","1.39813","135.67995"
"8.42000","1.39981","135.88828"
"8.43000","1.40154","136.11797"
"8.44000","1.40327","136.35841"
"8.45000","1.40496","136.57330"
"8.46000","1.40660","136.75098"
"8.47000","1.40822","136.93488"
"8.48000","1.40986","137.13199"
"8.49000","1.41151","137.32545"
"8.50000","1.41319","137.52618"
"8.51000","1.41490","137.73918"
"8.52000","1.41663","137.95201"
"8.53000","1.41834","138.17506"
"8.54000","1.42000","138.38956"
"8.55000","1.42161","138.59013"
"8.56000","1.42323","138.77562"
"8.57000","1.42488","138.98026"
"8.58000","1.42654","139.17978"
"8.59000","1.42816","139.37132"
"8.60000","1.42977","139.55753"
"8.61000","1.43140","139.75241"
"8.62000","1.43309","139.97148"
"8.63000","1.43485","140.18797"
"8.64000","1.43661","140.38921"
"8.65000","1.43834","140.60324"
"8.66000","1.44002","140.80104"
"8.67000","1.44168","141.00240"
"8.68000","1.44332","141.20557"
"8.69000","1.44495","141.40726"
"8.70000","1.44659","141.63446"
"8.71000","1.44827","141.86383"
"8.72000","1.44999","142.08664"
"8.73000","1.45170","142.29579"
"8.74000","1.45338","142.47610"
"8.75000","1.45503","142.66699"
"8.76000","1.45669","142.85875"
"8.77000","1.45836","143.06424"
"8.78000","1.46001","143.28951"
"8.79000","1.46160","143.50768"
"8.80000","1.46317","143.70108"
"8.81000","1.46476","143.88297"
"8.82000","1.46641","144.08533"
"8.83000","1.46811","144.29277"
"8.84000","1.46982","144.50589"
"8.85000","1.47155","144.70839"
"8.86000","1.47329","144.92162"
"8.87000","1.47505","145.14554"
"8.88000","1.47681","145.36171"
"8.89000","1.47854","145.57314"
"8.90000","1.48022","145.78076"
"8.91000","1.48187","145.98132"
"8.92000","1.48346","146.17258"
"8.93000","1.48500","146.34738"
"8.94000","1.48652","146.51721"
"8.95000","1.48807","146.69600"
"8.96000","1.48967","146.87814"
"8.97000","1.49133","147.09244"
"8.98000","1.49299","147.31650"
"8.99000","1.49463","147.52519"
"9.00000","1.49629","147.73149"
"9.01000","1.49799","147.94534"
"9.02000","1.49972","148.16292"
"9.03000","1.50140","148.38875"
"9.04000","1.50303","148.57326"
"9.05000","1.50461","148.74823"
"9.06000","1.50620","148.93340"
"9.07000","1.50785","149.13295"
"9.08000","1.50955","149.35394"
"9.09000","1.51131","149.58426"
"9.10000","1.51311","149.82863"
"9.11000","1.51491","150.06117"
"9.12000","1.51665","150.27396"
"9.13000","1.51830","150.47733"
"9.14000","1.51991","150.66249"
"9.15000","1.52151","150.85246"
"9.16000","1.52312","151.05740"
"9.17000","1.52474","151.25461"
"9.18000","1.52634","151.43423"
"9.19000","1.52794","151.61572"
"9.20000","1.52961","151.83122"
"9.21000","1.53137","152.05499"
"9.22000","1.53321","152.30515"
"9.23000","1.53505","152.53461"
"9.24000","1.53686","152.75230"
"9.25000","1.53860","152.97215"
"9.26000","1.54028","153.18326"
"9.27000","1.54190","153.38414"
"9.28000","1.54350","153.57738"
"9.29000","1.54510","153.77643"
"9.30000","1.54675","153.98206"
"9.31000","1.54842","154.20067"
"9.32000","1.55009","154.40039"
"9.33000","1.55175","154.59521"
"9.34000","1.55341","154.77138"
"9.35000","1.55510","154.96806"
"9.36000","1.55679","155.17979"
"9.37000","1.55844","155.38551"
"9.38000","1.56003","155.56322"
"9.39000","1.56161","155.74872"
"9.40000","1.56321","155.92795"
"9.41000","1.56484","156.11787"
"9.42000","1.56649","156.31458"
"9.43000","1.56815","156.51465"
"9.44000","1.56981","156.72444"
"9.45000","1.57150","156.94702"
"9.46000","1.57319","157.17802"
"9.47000","1.57487","157.39481"
"9.48000","1.57653","157.60435"
"9.49000","1.57819","157.79733"
"9.50000","1.57987","158.01176"
"9.51000","1.58155","158.21614"
"9.52000","1.58320","158.40620"
"9.53000","1.58485","158.61395"
"9.54000","1.58653","158.82300"
"9.55000","1.58824","159.03465"
"9.56000","1.58992","159.23363"
"9.57000","1.59157","159.42902"
"9.58000","1.59318","159.62607"
"9.59000","1.59482","159.82812"
"9.60000","1.59650","160.03670"
"9.61000","1.59819","160.24902"
"9.62000","1.59986","160.44821"
"9.63000","1.60152","160.65102"
"9.64000","1.60318","160.85213"
"9.65000","1.60487","161.05798"
"9.66000","1.60658","161.26193"
"9.67000","1.60830","161.47917"
"9.68000","1.61003","161.69786"
"9.69000","1.61175","161.90846"
"9.70000","1.61345","162.12613"
"9.71000","1.61510","162.33551"
"9.72000","1.61672","162.54181"
"9.73000","1.61835","162.75044"
"9.74000","1.62002","162.96516"
"9.75000","1.62171","163.19162"
"9.76000","1.62338","163.39276"
"9.77000","1.62500","163.58148"
"9.78000","1.62662","163.75011"
"9.79000","1.62826","163.93835"
"9.80000","1.62992","164.13654"
"9.81000","1.63157","164.31009"
"9.82000","1.63319","164.49387"
"9.83000","1.63480","164.67653"
"9.84000","1.63642","164.88031"
"9.85000","1.63806","165.09230"
"9.86000","1.63973","165.31242"
"9.87000","1.64143","165.53096"
"9.88000","1.64318","165.75594"
"9.89000","1.64497","165.98669"
"9.90000","1.64674","166.21515"
"9.91000","1.64847","166.43608"
"9.92000","1.65015","166.64894"
"9.93000","1.65179","166.84964"
"9.94000","1.65341","167.03862"
"9.95000","1.65500","167.21172"
"9.96000","1.65653","167.36038"
"9.97000","1.65806","167.54330"
"9.98000","1.65963","167.75084"
"9.99000","1.66128","167.94937"
"10.00000","1.66299","168.17050"
"10.01000","1.66470","168.38701"
"10.02000","1.66640","168.59758"
"10.03000","1.66809","168.80339"
"10.04000","1.66977","169.01027"
"10.05000","1.67142","169.21265"
"10.06000","1.67305","169.40698"
"10.07000","1.67468","169.60936"
"10.08000","1.67635","169.81516"
"10.09000","1.67805","170.02750"
"10.10000","1.67974","170.23500"
"10.11000","1.68143","170.43483"
"10.12000","1.68311","170.64671"
"10.13000","1.68483","170.87062"
"10.14000","1.68655","171.09483"
"10.15000","1.68822","171.31538"
"10.16000","1.68984","171.49849"
"10.17000","1.69144","171.69168"
"10.18000","1.69306","171.89136"
"10.19000","1.69472","172.10115"
"10.20000","1.69639","172.30098"
"10.21000","1.69806","172.49756"
"10.22000","1.69974","172.72006"
"10.23000","1.70144","172.93666"
"10.24000","1.70319","173.13373"
"10.25000","1.70497","173.35181"
"10.26000","1.70677","173.58063"
"10.27000","1.70857","173.82016"
"10.28000","1.71031","174.04599"
"10.29000","1.71197","174.25247"
"10.30000","1.71354","174.43523"
"10.31000","1.71508","174.60474"
"10.32000","1.71667","174.78114"
"10.33000","1.71833","174.98236"
"10.34000","1.72002","175.20349"
"10.35000","1.72170","175.43103"
"10.36000","1.72337","175.63353"
"10.37000","1.72505","175.83228"
"10.38000","1.72676","176.01913"
"10.39000","1.72846","176.21901"
"10.40000","1.73011","176.40831"
"10.41000","1.73171","176.61201"
"10.42000","1.73329","176.80832"
"10.43000","1.73488","176.98990"
"10.44000","1.73649","177.18416"
"10.45000","1.73813","177.39313"
"10.46000","1.73984","177.60912"
"10.47000","1.74159","177.83388"
"10.48000","1.74335","178.07266"
"10.49000","1.74507","178.29231"
"10.50000","1.74673","178.49557"
"10.51000","1.74836","178.68271"
"10.52000","1.75000","178.87141"
"10.53000","1.75164","179.06940"
"10.54000","1.75325","179.28165"
"10.55000","1.75484","179.48351"
"10.56000","1.75644","179.68904"
"10.57000","1.75808","179.89719"
"10.58000","1.75977","180.08893"
"10.59000","1.76144","180.27216"
"10.60000","1.76309","180.46065"
"10.61000","1.76473","180.65143"
"10.62000","1.76638","180.85170"
"10.63000","1.76804","181.06206"
"10.64000","1.76973","181.27531"
"10.65000","1.77145","181.49458"
"10.66000","1.77320","181.72592"
"10.67000","1.77499","181.97760"
"10.68000","1.77676","182.22382"
"10.69000","1.77849","182.44437"
"10.70000","1.78018","182.63928"
"10.71000","1.78185","182.83174"
"10.72000","1.78351","183.03561"
"10.73000","1.78515","183.22960"
"10.74000","1.78676","183.42557"
"10.75000","1.78837","183.61531"
"10.76000","1.79001","183.81409"
"10.77000","1.79171","184.03545"
"10.78000","1.79343","184.25705"
"10.79000","1.79511","184.45999"
"10.80000","1.79674","184.65034"
"10.81000","1.79834","184.83105"
"10.82000","1.79993","185.01129"
"10.83000","1.80152","185.18616"
"10.84000","1.80312","185.37622"
"10.85000","1.80474","185.56964"
"10.86000","1.80640","185.77226"
"10.87000","1.80810","185.98450"
"10.88000","1.80979","186.19788"
"10.89000","1.81149","186.40063"
"10.90000","1.81320","186.62315"
"10.91000","1.81495","186.86470"
"10.92000","1.81671","187.09915"
"10.93000","1.81844","187.30824"
"10.94000","1.82011","187.50308"
"10.95000","1.82174","187.70659"
"10.96000","1.82336","187.89442"
"10.97000","1.82497","188.09303"
"10.98000","1.82657","188.27412"
"10.99000","1.82814","188.45500"
"11.00000","1.82970","188.64592"
"11.01000","1.83130","188.83221"
"11.02000","1.83293","189.02921"
"11.03000","1.83459","189.23558"
"11.04000","1.83628","189.47189"
"11.05000","1.83801","189.71265"
"11.06000","1.83975","189.92804"
"11.07000","1.84147","190.12395"
"11.08000","1.84315","190.31914"
"11.09000","1.84478","190.51671"
"11.10000","1.84641","190.70674"
"11.11000","1.84808","190.91280"
"11.12000","1.84978","191.13875"
"11.13000","1.85148","191.34962"
"11.14000","1.85316","191.54657"
"11.15000","1.85486","191.75114"
"11.16000","1.85657","191.96877"
"11.17000","1.85826","192.18831"
"11.18000","1.85990","192.37604"
"11.19000","1.86149","192.55591"
"11.20000","1.86306","192.73166"
"11.21000","1.86465","192.91577"
"11.22000","1.86626","193.11821"
"11.23000","1.86792","193.33011"
"11.24000","1.86965","193.56007"
"11.25000","1.87145","193.80113"
"11.26000","1.87331","194.04494"
"11.27000","1.87516","194.28113"
"11.28000","1.87698","194.51181"
"11.29000","1.87873","194.74054"
"11.30000","1.88044","194.95837"
"11.31000","1.88207","195.14453"
"11.32000","1.88363","195.30939"
"11.33000","1.88516","195.45834"
"11.34000","1.88670","195.63768"
"11.35000","1.88832","195.83156"
"11.36000","1.89000","196.03276"
"11.37000","1.89170","196.24660"
"11.38000","1.89339","196.46918"
"11.39000","1.89507","196.69682"
"11.40000","1.89673","196.92075"
"11.41000","1.89840","197.13054"
"11.42000","1.90005","197.32669"
"11.43000","1.90168","197.53496"
"11.44000","1.90331","197.73624"
"11.45000","1.90494","197.93150"
"11.46000","1.90658","198.12686"
"11.47000","1.90822","198.31532"
"11.48000","1.90987","198.50520"
"11.49000","1.91157","198.70518"
"11.50000","1.91331","198.91917"
"11.51000","1.91504","199.13190"
"11.52000","1.91669","199.33255"
"11.53000","1.91830","199.53409"
"11.54000","1.91990","199.73598"
"11.55000","1.92155","199.93970"
"11.56000","1.92323","200.15369"
"11.57000","1.92490","200.36775"
"11.58000","1.92656","200.57423"
"11.59000","1.92822","200.79742"
"11.60000","1.92988","201.01598"
"11.61000","1.93155","201.22340"
"11.62000","1.93321","201.41559"
"11.63000","1.93488","201.60640"
"11.64000","1.93656","201.82034"
"11.65000","1.93824","202.04254"
"11.66000","1.93990","202.23337"
"11.67000","1.94153","202.41344"
"11.68000","1.94319","202.59683"
"11.69000","1.94490","202.80847"
"11.70000","1.94665","203.02663"
"11.71000","1.94839","203.25381"
"11.72000","1.95009","203.47070"
"11.73000","1.95175","203.68604"
"11.74000","1.95340","203.89166"
"11.75000","1.95505","204.08766"
"11.76000","1.95669","204.28395"
"11.77000","1.95832","204.47792"
"11.78000","1.95994","204.69373"
"11.79000","1.96159","204.91493"
"11.80000","1.96327","205.14871"
"11.81000","1.96496","205.36382"
"11.82000","1.96665","205.55925"
"11.83000","1.96836","205.75049"
"11.84000","1.97007","205.95241"
"11.85000","1.97175","206.15895"
"11.86000","1.97337","206.35818"
"11.87000","1.97495","206.56339"
"11.88000","1.97655","206.75983"
"11.89000","1.97820","206.96286"
"11.90000","1.97986","207.15901"
"11.91000","1.98152","207.35033"
"11.92000","1.98318","207.54454"
"11.93000","1.98488","207.74901"
"11.94000","1.98664","207.95491"
"11.95000","1.98842","208.16380"
"11.96000","1.99016","208.39169"
"11.97000","1.99181","208.60320"
"11.98000","1.99339","208.79092"
"11.99000","1.99494","208.97415"
"12.00000","1.99647","209.14705"
"12.01000","1.99801","209.33191"
"12.02000","1.99961","209.52798"
"12.03000","2.00126","209.73601"
"12.04000","2.00297","209.94829"
"12.05000","2.00468","210.15457"
"12.06000","2.00638","210.38062"
"12.07000","2.00807","210.61063"
"12.08000","2.00977","210.83061"
"12.09000","2.01147","211.04832"
"12.10000","2.01312","211.23871"
"12.11000","2.01470","211.42116"
"12.12000","2.01624","211.57622"
"12.13000","2.01782","211.74188"
"12.14000","2.01948","211.93440"
"12.15000","2.02121","212.16064"
"12.16000","2.02297","212.40392"
"12.17000","2.02472","212.65533"
"12.18000","2.02647","212.89090"
"12.19000","2.02819","213.10509"
"12.20000","2.02988","213.31212"
"12.21000","2.03154","213.50764"
"12.22000","2.03319","213.71191"
"12.23000","2.03484","213.90808"
"12.24000","2.03648","214.10437"
"12.25000","2.03811","214.29846"
"12.26000","2.03975","214.50082"
"12.27000","2.04144","214.72195"
"12.28000","2.04321","214.94022"
"12.29000","2.04504","215.18628"
"12.30000","2.04687","215.44279"
"12.31000","2.04864","215.68929"
"12.32000","2.05036","215.89819"
"12.33000","2.05201","216.08260"
"12.34000","2.05361","216.24948"
"12.35000","2.05515","216.42065"
"12.36000","2.05667","216.60323"
"12.37000","2.05822","216.80548"
"12.38000","2.05984","217.01363"
"12.39000","2.06153","217.22704"
"12.40000","2.06326","217.44801"
"12.41000","2.06501","217.67270"
"12.42000","2.06678","217.89014"
"12.43000","2.06853","218.11951"
"12.44000","2.07021","218.32654"
"12.45000","2.07182","218.51773"
"12.46000","2.07340","218.69441"
"12.47000","2.07499","218.87425"
"12.48000","2.07660","219.07210"
"12.49000","2.07822","219.25735"
"12.50000","2.07984","219.44743"
"12.51000","2.08149","219.64137"
"12.52000","2.08318","219.86015"
"12.53000","2.08492","220.10846"
"12.54000","2.08664","220.35039"
"12.55000","2.08830","220.54593"
"12.56000","2.08992","220.72578"
"12.57000","2.09154","220.91107"
"12.58000","2.09318","221.09642"
"12.59000","2.09483","221.28763"
"12.60000","2.09651","221.48225"
"12.61000","2.09823","221.70010"
"12.62000","2.09995","221.92754"
"12.63000","2.10165","222.13846"
"12.64000","2.10330","222.33723"
"12.65000","2.10493","222.52388"
"12.66000","2.10656","222.71387"
"12.67000","2.10823","222.91032"
"12.68000","2.10989","223.11815"
"12.69000","2.11152","223.32773"
"12.70000","2.11313","223.53951"
"12.71000","2.11477","223.76277"
"12.72000","2.11647","223.99294"
"12.73000","2.11822","224.21152"
"12.74000","2.11997","224.42531"
"12.75000","2.12169","224.63464"
"12.76000","2.12337","224.84689"
"12.77000","2.12503","225.05109"
"12.78000","2.12666","225.24756"
"12.79000","2.12829","225.43771"
"12.80000","2.12995","225.63051"
"12.81000","2.13165","225.83539"
"12.82000","2.13337","226.05246"
"12.83000","2.13509","226.25693"
"12.84000","2.13676","226.46381"
"12.85000","2.13842","226.67183"
"12.86000","2.14008","226.88469"
"12.87000","2.14174","227.10538"
"12.88000","2.14336","227.29376"
"12.89000","2.14493","227.47113"
"12.90000","2.14648","227.64384"
"12.91000","2.14807","227.83492"
"12.92000","2.14971","228.06326"
"12.93000","2.15140","228.30209"
"12.94000","2.15310","228.52536"
"12.95000","2.15481","228.73802"
"12.96000","2.15655","228.95854"
"12.97000","2.15831","229.18396"
"12.98000","2.16006","229.37782"
"12.99000","2.16178","229.57132"
"13.00000","2.16347","229.78163"
"13.01000","2.16512","229.98701"
"13.02000","2.16673","230.17749"
"13.03000","2.16830","230.34149"
"13.04000","2.16986","230.51353"
"13.05000","2.17146","230.71999"
"13.06000","2.17310","230.93193"
"13.07000","2.17478","231.14598"
"13.08000","2.17643","231.35158"
"13.09000","2.17806","231.55367"
"13.10000","2.17970","231.74234"
"13.11000","2.18139","231.93173"
"13.12000","2.18308","232.13799"
"13.13000","2.18473","232.35437"
"13.14000","2.18634","232.55904"
"13.15000","2.18792","232.74925"
"13.16000","2.18953","232.93402"
"13.17000","2.19119","233.12856"
"13.18000","2.19292","233.33522"
"13.19000","2.19469","233.56984"
"13.20000","2.19650","233.80910"
"13.21000","2.19828","234.04797"
"13.22000","2.19999","234.25693"
"13.23000","2.20162","234.46162"
"13.24000","2.20320","234.64206"
"13.25000","2.20480","234.81767"
"13.26000","2.20641","235.00589"
"13.27000","2.20803","235.20442"
"13.28000","2.20963","235.40765"
"13.29000","2.21124","235.60667"
"13.30000","2.21292","235.81348"
"13.31000","2.21469","236.04855"
"13.32000","2.21653","236.30589"
"13.33000","2.21838","236.56633"
"13.34000","2.22018","236.81067"
"13.35000","2.22192","237.01041"
"13.36000","2.22359","237.19888"
"13.37000","2.22520","237.38069"
"13.38000","2.22680","237.55418"
"13.39000","2.22842","237.75638"
"13.40000","2.23009","237.98117"
"13.41000","2.23178","238.19756"
"13.42000","2.23347","238.40552"
"13.43000","2.23514","238.59665"
"13.44000","2.23682","238.79370"
"13.45000","2.23851","238.99297"
"13.46000","2.24017","239.20117"
"13.47000","2.24179","239.40680"
"13.48000","2.24336","239.61357"
"13.49000","2.24493","239.81557"
"13.50000","2.24654","240.01273"
"13.51000","2.24818","240.19733"
"13.52000","2.24984","240.38333"
"13.53000","2.25149","240.58015"
"13.54000","2.25316","240.77010"
"13.55000","2.25485","240.96895"
"13.56000","2.25654","241.15739"
"13.57000","2.25821","241.34508"
"13.58000","2.25987","241.53952"
"13.59000","2.26153","241.76067"
"13.60000","2.26321","241.98058"
"13.61000","2.26488","242.19031"
"13.62000","2.26652","242.37895"
"13.63000","2.26817","242.57780"
"13.64000","2.26985","242.79707"
"13.65000","2.27156","243.02025"
"13.66000","2.27324","243.24280"
"13.67000","2.27488","243.44475"
"13.68000","2.27649","243.61392"
"13.69000","2.27814","243.79710"
"13.70000","2.27982","244.00447"
"13.71000","2.28150","244.22655"
"13.72000","2.28318","244.45021"
"13.73000","2.28483","244.65341"
"13.74000","2.28650","244.85645"
"13.75000","2.28820","245.06728"
"13.76000","2.28992","245.28615"
"13.77000","2.29165","245.52127"
"13.78000","2.29340","245.75624"
"13.79000","2.29515","245.99519"
"13.80000","2.29685","246.20241"
"13.81000","2.29850","246.39250"
"13.82000","2.30012","246.59084"
"13.83000","2.30175","246.78847"
"13.84000","2.30342","246.99564"
"13.85000","2.30509","247.20528"
"13.86000","2.30672","247.40887"
"13.87000","2.30833","247.58769"
"13.88000","2.30993","247.75867"
"13.89000","2.31157","247.95007"
"13.90000","2.31324","248.15529"
"13.91000","2.31489","248.36496"
"13.92000","2.31652","248.57016"
"13.93000","2.31813","248.78319"
"13.94000","2.31976","248.98697"
"13.95000","2.32140","249.17418"
"13.96000","2.32306","249.37340"
"13.97000","2.32477","249.59970"
"13.98000","2.32652","249.83534"
"13.99000","2.32831","250.06784"
"14.00000","2.33008","250.27869"
"14.01000","2.33180","250.49025"
"14.02000","2.33347","250.71085"
"14.03000","2.33512","250.90765"
"14.04000","2.33674","251.09521"
"14.05000","2.33832","251.27541"
"14.06000","2.33985","251.45067"
"14.07000","2.34138","251.61887"
"14.08000","2.34297","251.79958"
"14.09000","2.34463","252.00146"
"14.10000","2.34634","252.22432"
"14.11000","2.34806","252.43074"
"14.12000","2.34976","252.65167"
"14.13000","2.35145","252.87589"
"14.14000","2.35312","253.08488"
"14.15000","2.35477","253.28853"
"14.16000","2.35641","253.49019"
"14.17000","2.35804","253.68727"
"14.18000","2.35971","253.89703"
"14.19000","2.36140","254.10619"
"14.20000","2.36309","254.30525"
"14.21000","2.36476","254.51051"
"14.22000","2.36644","254.73482"
"14.23000","2.36816","254.96005"
"14.24000","2.36988","255.18288"
"14.25000","2.37155","255.39365"
"14.26000","2.37317","255.58412"
"14.27000","2.37478","255.77301"
"14.28000","2.37641","255.94698"
"14.29000","2.37808","256.13657"
"14.30000","2.37975","256.32489"
"14.31000","2.38141","256.53354"
"14.32000","2.38308","256.74280"
"14.33000","2.38479","256.97427"
"14.34000","2.38654","257.21030"
"14.35000","2.38831","257.45728"
"14.36000","2.39011","257.70197"
"14.37000","2.39190","257.92474"
"14.38000","2.39363","258.14166"
"14.39000","2.39528","258.33426"
"14.40000","2.39684","258.51035"
"14.41000","2.39838","258.66794"
"14.42000","2.39997","258.85806"
"14.43000","2.40163","259.07404"
"14.44000","2.40331","259.29919"
"14.45000","2.40498","259.52283"
"14.46000","2.40665","259.72964"
"14.47000","2.40834","259.93665"
"14.48000","2.41006","260.15082"
"14.49000","2.41177","260.34314"
"14.50000","2.41342","260.52808"
"14.51000","2.41503","260.72327"
"14.52000","2.41662","260.90616"
"14.53000","2.41822","261.07260"
"14.54000","2.41985","261.25900"
"14.55000","2.42151","261.45334"
"14.56000","2.42322","261.67834"
"14.57000","2.42497","261.91809"
"14.58000","2.42672","262.15402"
"14.59000","2.42841","262.36819"
"14.60000","2.43006","262.55264"
"14.61000","2.43168","262.73236"
"14.62000","2.43333","262.93054"
"14.63000","2.43497","263.13550"
"14.64000","2.43659","263.34769"
"14.65000","2.43820","263.54538"
"14.66000","2.43982","263.75882"
"14.67000","2.44148","263.96362"
"14.68000","2.44317","264.16910"
"14.69000","2.44485","264.36813"
"14.70000","2.44648","264.56729"
"14.71000","2.44810","264.75742"
"14.72000","2.44973","264.94165"
"14.73000","2.45139","265.13977"
"14.74000","2.45306","265.35986"
"14.75000","2.45477","265.59006"
"14.76000","2.45653","265.82327"
"14.77000","2.45831","266.06458"
"14.78000","2.46007","266.29932"
"14.79000","2.46179","266.50150"
"14.80000","2.46347","266.70276"
"14.81000","2.46514","266.90433"
"14.82000","2.46679","267.09738"
"14.83000","2.46841","267.29974"
"14.84000","2.47001","267.48596"
"14.85000","2.47162","267.67535"
"14.86000","2.47327","267.86026"
"14.87000","2.47498","268.06320"
"14.88000","2.47671","268.27637"
"14.89000","2.47841","268.48816"
"14.90000","2.48005","268.69397"
"14.91000","2.48167","268.89221"
"14.92000","2.48328","269.07883"
"14.93000","2.48489","269.26559"
"14.94000","2.48649","269.45728"
"14.95000","2.48812","269.65033"
"14.96000","2.48978","269.86160"
"14.97000","2.49147","270.06726"
"14.98000","2.49315","270.28323"
"14.99000","2.49483","270.49643"
"15.00000","2.49654","270.72498"
"15.01000","2.49829","270.95697"
"15.02000","2.50005","271.19916"
"15.03000","2.50178","271.42386"
"15.04000","2.50344","271.63489"
"15.05000","2.50508","271.82654"
"15.06000","2.50671","272.00076"
"15.07000","2.50833","272.16083"
"15.08000","2.50992","272.32755"
"15.09000","2.51148","272.50360"
"15.10000","2.51305","272.68066"
"15.11000","2.51464","272.88239"
"15.12000","2.51627","273.08310"
"15.13000","2.51794","273.30188"
"15.14000","2.51963","273.53107"
"15.15000","2.52136","273.75015"
"15.16000","2.52309","273.96118"
"15.17000","2.52480","274.17010"
"15.18000","2.52644","274.36435"
"15.19000","2.52806","274.55197"
"15.20000","2.52969","274.73935"
"15.21000","2.53136","274.94586"
"15.22000","2.53306","275.15958"
"15.23000","2.53476","275.38776"
"15.24000","2.53646","275.62411"
"15.25000","2.53817","275.85010"
"15.26000","2.53990","276.06601"
"15.27000","2.54159","276.28174"
"15.28000","2.54323","276.49417"
"15.29000","2.54482","276.68094"
"15.30000","2.54639","276.85492"
"15.31000","2.54798","277.03412"
"15.32000","2.54960","277.22763"
"15.33000","2.55126","277.42767"
"15.34000","2.55298","277.64890"
"15.35000","2.55478","277.88217"
"15.36000","2.55663","278.10736"
"15.37000","2.55846","278.34671"
"15.38000","2.56026","278.57526"
"15.39000","2.56200","278.80399"
"15.40000","2.56370","279.04236"
"15.41000","2.56534","279.25540"
"15.42000","2.56690","279.41852"
"15.43000","2.56843","279.56863"
"15.44000","2.56999","279.73267"
"15.45000","2.57162","279.91614"
"15.46000","2.57330","280.11627"
"15.47000","2.57501","280.31836"
"15.48000","2.57669","280.52155"
"15.49000","2.57836","280.74457"
"15.50000","2.58004","280.96219"
"15.51000","2.58171","281.17908"
"15.52000","2.58336","281.38217"
"15.53000","2.58499","281.56659"
"15.54000","2.58662","281.74478"
"15.55000","2.58825","281.94403"
"15.56000","2.58988","282.13876"
"15.57000","2.59151","282.32874"
"15.58000","2.59316","282.53384"
"15.59000","2.59486","282.74756"
"15.60000","2.59660","282.96738"
"15.61000","2.59831","283.17712"
"15.62000","2.59996","283.37061"
"15.63000","2.60157","283.57047"
"15.64000","2.60318","283.78662"
"15.65000","2.60485","283.98251"
"15.66000","2.60655","284.19101"
"15.67000","2.60825","284.41602"
"15.68000","2.60993","284.62918"
"15.69000","2.61159","284.83649"
"15.70000","2.61326","285.03238"
"15.71000","2.61493","285.20737"
"15.72000","2.61659","285.39746"
"15.73000","2.61827","285.60016"
"15.74000","2.61995","285.80258"
"15.75000","2.62162","286.00748"
"15.76000","2.62326","286.21588"
"15.77000","2.62489","286.42017"
"15.78000","2.62656","286.62759"
"15.79000","2.62828","286.84897"
"15.80000","2.63003","287.08563"
"15.81000","2.63176","287.30652"
"15.82000","2.63344","287.48947"
"15.83000","2.63508","287.66873"
"15.84000","2.63672","287.85886"
"15.85000","2.63837","288.04391"
"15.86000","2.64000","288.23712"
"15.87000","2.64163","288.43378"
"15.88000","2.64327","288.63751"
"15.89000","2.64494","288.85098"
"15.90000","2.64664","289.07285"
"15.91000","2.64834","289.30579"
"15.92000","2.65005","289.53210"
"15.93000","2.65176","289.74783"
"15.94000","2.65345","289.92978"
"15.95000","2.65510","290.09937"
"15.96000","2.65669","290.28079"
"15.97000","2.65826","290.45648"
"15.98000","2.65985","290.64191"
"15.99000","2.66149","290.83871"
"16.00000","2.66316","291.02850"
"16.01000","2.66482","291.23709"
"16.02000","2.66650","291.47076"
"16.03000","2.66822","291.70428"
"16.04000","2.67000","291.94086"
"16.05000","2.67178","292.17444"
"16.06000","2.67351","292.39197"
"16.07000","2.67515","292.57596"
"16.08000","2.67672","292.74768"
"16.09000","2.67826","292.91309"
"16.10000","2.67979","293.08023"
"16.11000","2.68135","293.25180"
"16.12000","2.68295","293.44366"
"16.13000","2.68461","293.64151"
"16.14000","2.68632","293.84424"
"16.15000","2.68803","294.04956"
"16.16000","2.68972","294.26257"
"16.17000","2.69142","294.47995"
"16.18000","2.69313","294.68979"
"16.19000","2.69482","294.89481"
"16.20000","2.69645","295.09302"
"16.21000","2.69801","295.26974"
"16.22000","2.69954","295.43240"
"16.23000","2.70112","295.60184"
"16.24000","2.70279","295.79980"
"16.25000","2.70453","296.02783"
"16.26000","2.70630","296.27020"
"16.27000","2.70806","296.50653"
"16.28000","2.70981","296.74777"
"16.29000","2.71153","296.98242"
"16.30000","2.71321","297.19751"
"16.31000","2.71487","297.38870"
"16.32000","2.71651","297.58356"
"16.33000","2.71815","297.78677"
"16.34000","2.71979","297.99280"
"16.35000","2.72141","298.19025"
"16.36000","2.72304","298.36896"
"16.37000","2.72473","298.56985"
"16.38000","2.72651","298.80231"
"16.39000","2.72835","299.05283"
"16.40000","2.73019","299.29257"
