Test : Rate 1,"10.00000",mm/min
"8.19000","1.36166","123.44355"
"8.20000","1.36328","123.66595"
"8.21000","1.36493","123.90684"
"8.22000","1.36663","124.15548"
"8.23000","1.36834","124.41808"
"8.24000","1.37003","124.67435"
"8.25000","1.37170","124.91282"
"8.26000","1.37336","125.14498"
"8.27000","1.37504","125.39715"
"8.28000","1.37670","125.64036"
"8.29000","1.37832","125.85239"
"8.30000","1.37989","126.06485"
"8.31000","1.38146","126.28017"
"8.32000","1.38306","126.49493"
"8.33000","1.38473","126.74128"
"8.34000","1.38642","126.99503"
"8.35000","1.38813","127.24581"
"8.36000","1.38985","127.50259"
"8.37000","1.39160","127.76033"
"8.38000","1.39335","128.02330"
"8.39000","1.39508","128.27348"
"8.40000","1.39678","128.50827"
"8.41000","1.39845","128.74304"
"8.42000","1.40008","128.97861"
"8.43000","1.40167","129.20583"
"8.44000","1.40322","129.41093"
"8.45000","1.40478","129.60686"
"8.46000","1.40639","129.80806"
"8.47000","1.40804","130.03279"
"8.48000","1.40971","130.26837"
"8.49000","1.41136","130.50931"
"8.50000","1.41299","130.74030"
"8.51000","1.41465","131.00005"
"8.52000","1.41635","131.24557"
"8.53000","1.41806","131.47229"
"8.54000","1.41972","131.69206"
"8.55000","1.42132","131.90529"
"8.56000","1.42291","132.11285"
"8.57000","1.42453","132.33318"
"8.58000","1.42620","132.57828"
"8.59000","1.42794","132.83430"
"8.60000","1.42971","133.11024"
"8.61000","1.43152","133.38275"
"8.62000","1.43329","133.64587"
"8.63000","1.43499","133.88771"
"8.64000","1.43662","134.12840"
"8.65000","1.43822","134.35457"
"8.66000","1.43984","134.59039"
"8.67000","1.44147","134.81703"
"8.68000","1.44308","135.03613"
"8.69000","1.44467","135.23897"
"8.70000","1.44628","135.45256"
"8.71000","1.44797","135.68510"
"8.72000","1.44976","135.95361"
"8.73000","1.45159","136.23625"
"8.74000","1.45343","136.52542"
"8.75000","1.45521","136.80643"
"8.76000","1.45693","137.06438"
"8.77000","1.45858","137.28690"
"8.78000","1.46019","137.48405"
"8.79000","1.46179","137.67592"
"8.80000","1.46342","137.90407"
"8.81000","1.46510","138.16548"
"8.82000","1.46679","138.40712"
"8.83000","1.46848","138.62976"
"8.84000","1.47016","138.84734"
"8.85000","1.47185","139.07677"
"8.86000","1.47355","139.31767"
"8.87000","1.47521","139.55540"
"8.88000","1.47682","139.77490"
"8.89000","1.47838","139.98239"
"8.90000","1.47994","140.20126"
"8.91000","1.48154","140.43367"
"8.92000","1.48317","140.67238"
"8.93000","1.48482","140.90204"
"8.94000","1.48649","141.13945"
"8.95000","1.48816","141.38071"
"8.96000","1.48985","141.61195"
"8.97000","1.49152","141.85178"
"8.98000","1.49317","142.09102"
"8.99000","1.49481","142.32677"
"9.00000","1.49648","142.54912"
"9.01000","1.49816","142.78790"
"9.02000","1.49983","143.02898"
"9.03000","1.50149","143.26874"
"9.04000","1.50316","143.52750"
"9.05000","1.50487","143.79199"
"9.06000","1.50657","144.04527"
"9.07000","1.50824","144.28203"
"9.08000","1.50987","144.51794"
"9.09000","1.51148","144.74544"
"9.10000","1.51313","144.97353"
"9.11000","1.51482","145.22244"
"9.12000","1.51651","145.46861"
"9.13000","1.51818","145.71364"
"9.14000","1.51984","145.95773"
"9.15000","1.52152","146.16853"
"9.16000","1.52322","146.39354"
"9.17000","1.52493","146.64351"
"9.18000","1.52667","146.92738"
"9.19000","1.52842","147.20349"
"9.20000","1.53015","147.47000"
"9.21000","1.53185","147.71606"
"9.22000","1.53349","147.94533"
"9.23000","1.53511","148.16362"
"9.24000","1.53675","148.39227"
"9.25000","1.53843","148.62161"
"9.26000","1.54010","148.86133"
"9.27000","1.54174","149.12036"
"9.28000","1.54334","149.36441"
"9.29000","1.54496","149.58485"
"9.30000","1.54660","149.80127"
"9.31000","1.54827","150.02821"
"9.32000","1.54991","150.25009"
"9.33000","1.55152","150.47934"
"9.34000","1.55313","150.69617"
"9.35000","1.55474","150.91917"
"9.36000","1.55638","151.14175"
"9.37000","1.55804","151.38315"
"9.38000","1.55975","151.62637"
"9.39000","1.56152","151.88498"
"9.40000","1.56331","152.14946"
"9.41000","1.56507","152.42018"
"9.42000","1.56679","152.68625"
"9.43000","1.56846","152.92789"
"9.44000","1.57010","153.14948"
"9.45000","1.57171","153.37393"
"9.46000","1.57327","153.57295"
"9.47000","1.57479","153.74434"
"9.48000","1.57633","153.92953"
"9.49000","1.57793","154.14684"
"9.50000","1.57960","154.40433"
"9.51000","1.58132","154.66029"
"9.52000","1.58304","154.91020"
"9.53000","1.58475","155.14490"
"9.54000","1.58644","155.38237"
"9.55000","1.58812","155.60968"
"9.56000","1.58977","155.85144"
"9.57000","1.59141","156.07799"
"9.58000","1.59306","156.29953"
"9.59000","1.59474","156.53329"
"9.60000","1.59643","156.77829"
"9.61000","1.59811","157.02577"
"9.62000","1.59979","157.27797"
"9.63000","1.60149","157.51534"
"9.64000","1.60321","157.76443"
"9.65000","1.60491","157.99997"
"9.66000","1.60656","158.22163"
"9.67000","1.60816","158.43350"
"9.68000","1.60977","158.64539"
"9.69000","1.61142","158.86238"
"9.70000","1.61309","159.09526"
"9.71000","1.61476","159.35104"
"9.72000","1.61643","159.59673"
"9.73000","1.61811","159.83517"
"9.74000","1.61982","160.08443"
"9.75000","1.62157","160.34160"
"9.76000","1.62335","160.58531"
"9.77000","1.62514","160.83505"
"9.78000","1.62691","161.09325"
"9.79000","1.62861","161.33258"
"9.80000","1.63023","161.53624"
"9.81000","1.63178","161.72499"
"9.82000","1.63334","161.91599"
"9.83000","1.63495","162.10884"
"9.84000","1.63662","162.33647"
"9.85000","1.63831","162.57983"
"9.86000","1.63999","162.80316"
"9.87000","1.64166","163.02209"
"9.88000","1.64337","163.26100"
"9.89000","1.64509","163.51926"
"9.90000","1.64679","163.76202"
"9.91000","1.64843","163.99268"
"9.92000","1.65004","164.22687"
"9.93000","1.65164","164.45319"
"9.94000","1.65325","164.67142"
"9.95000","1.65487","164.89752"
"9.96000","1.65653","165.13501"
"9.97000","1.65823","165.38866"
"9.98000","1.65997","165.63037"
"9.99000","1.66170","165.87314"
"10.00000","1.66338","166.09444"
"10.01000","1.66501","166.30791"
"10.02000","1.66664","166.51990"
"10.03000","1.66829","166.76697"
"10.04000","1.66994","167.01099"
"10.05000","1.67156","167.23128"
"10.06000","1.67316","167.44904"
"10.07000","1.67479","167.66905"
"10.08000","1.67646","167.89874"
"10.09000","1.67814","168.13614"
"10.10000","1.67980","168.37709"
"10.11000","1.68143","168.60602"
"10.12000","1.68306","168.83902"
"10.13000","1.68470","169.07141"
"10.14000","1.68636","169.31305"
"10.15000","1.68805","169.57358"
"10.16000","1.68977","169.84320"
"10.17000","1.69154","170.11211"
"10.18000","1.69333","170.39519"
"10.19000","1.69509","170.67160"
"10.20000","1.69681","170.92168"
"10.21000","1.69848","171.16013"
"10.22000","1.70015","171.38104"
"10.23000","1.70180","171.59296"
"10.24000","1.70341","171.81804"
"10.25000","1.70501","172.02757"
"10.26000","1.70662","172.23250"
"10.27000","1.70829","172.46790"
"10.28000","1.71001","172.72313"
"10.29000","1.71174","172.99106"
"10.30000","1.71342","173.24762"
"10.31000","1.71507","173.48680"
"10.32000","1.71669","173.69585"
"10.33000","1.71830","173.91832"
"10.34000","1.71990","174.14017"
"10.35000","1.72149","174.36595"
"10.36000","1.72312","174.59909"
"10.37000","1.72479","174.83777"
"10.38000","1.72648","175.07689"
"10.39000","1.72816","175.30838"
"10.40000","1.72985","175.54239"
"10.41000","1.73157","175.80182"
"10.42000","1.73333","176.07336"
"10.43000","1.73509","176.33980"
"10.44000","1.73680","176.59396"
"10.45000","1.73845","176.82344"
"10.46000","1.74007","177.03539"
"10.47000","1.74169","177.25171"
"10.48000","1.74330","177.46796"
"10.49000","1.74488","177.68483"
"10.50000","1.74644","177.89224"
"10.51000","1.74801","178.10701"
"10.52000","1.74962","178.32835"
"10.53000","1.75126","178.55980"
"10.54000","1.75293","178.80569"
"10.55000","1.75463","179.08400"
"10.56000","1.75636","179.35912"
"10.57000","1.75809","179.59859"
"10.58000","1.75977","179.82404"
"10.59000","1.76141","180.05432"
"10.60000","1.76302","180.27219"
"10.61000","1.76466","180.49486"
"10.62000","1.76636","180.73672"
"10.63000","1.76807","180.98895"
"10.64000","1.76977","181.23160"
"10.65000","1.77147","181.46843"
"10.66000","1.77319","181.71683"
"10.67000","1.77491","181.95328"
"10.68000","1.77660","182.18878"
"10.69000","1.77823","182.40833"
"10.70000","1.77982","182.62750"
"10.71000","1.78141","182.84459"
"10.72000","1.78301","183.06085"
"10.73000","1.78464","183.27495"
"10.74000","1.78631","183.51105"
"10.75000","1.78806","183.76717"
"10.76000","1.78987","184.05812"
"10.77000","1.79173","184.35889"
"10.78000","1.79356","184.63901"
"10.79000","1.79534","184.91028"
"10.80000","1.79708","185.15630"
"10.81000","1.79875","185.38043"
"10.82000","1.80035","185.57079"
"10.83000","1.80189","185.74995"
"10.84000","1.80341","185.93372"
"10.85000","1.80497","186.13188"
"10.86000","1.80661","186.36156"
"10.87000","1.80830","186.61606"
"10.88000","1.81001","186.85890"
"10.89000","1.81169","187.07671"
"10.90000","1.81336","187.29752"
"10.91000","1.81503","187.53197"
"10.92000","1.81670","187.75346"
"10.93000","1.81834","187.97852"
"10.94000","1.81997","188.20937"
"10.95000","1.82161","188.44287"
"10.96000","1.82325","188.67819"
"10.97000","1.82489","188.90857"
"10.98000","1.82653","189.13203"
"10.99000","1.82820","189.35826"
"11.00000","1.82991","189.60402"
"11.01000","1.83165","189.85785"
"11.02000","1.83335","190.09702"
"11.03000","1.83497","190.30574"
"11.04000","1.83657","190.48776"
"11.05000","1.83820","190.70590"
"11.06000","1.83988","190.95119"
"11.07000","1.84159","191.20599"
"11.08000","1.84329","191.46497"
"11.09000","1.84496","191.70618"
"11.10000","1.84663","191.92998"
"11.11000","1.84829","192.15590"
"11.12000","1.84995","192.38895"
"11.13000","1.85160","192.62140"
"11.14000","1.85327","192.85205"
"11.15000","1.85494","193.08513"
"11.16000","1.85660","193.30006"
"11.17000","1.85824","193.53224"
"11.18000","1.85987","193.77208"
"11.19000","1.86155","194.01196"
"11.20000","1.86328","194.28036"
"11.21000","1.86504","194.54762"
"11.22000","1.86675","194.80042"
"11.23000","1.86841","195.02257"
"11.24000","1.87006","195.24651"
"11.25000","1.87171","195.47845"
"11.26000","1.87337","195.69930"
"11.27000","1.87501","195.91196"
"11.28000","1.87664","196.12849"
"11.29000","1.87829","196.34299"
"11.30000","1.87997","196.58096"
"11.31000","1.88166","196.82059"
"11.32000","1.88337","197.05893"
"11.33000","1.88507","197.29614"
"11.34000","1.88677","197.54485"
"11.35000","1.88846","197.78169"
"11.36000","1.89010","198.00085"
"11.37000","1.89169","198.20737"
"11.38000","1.89326","198.41681"
"11.39000","1.89487","198.63940"
"11.40000","1.89651","198.87292"
"11.41000","1.89817","199.10440"
"11.42000","1.89982","199.32710"
"11.43000","1.90150","199.55989"
"11.44000","1.90324","199.82126"
"11.45000","1.90503","200.10959"
"11.46000","1.90682","200.38501"
"11.47000","1.90853","200.64241"
"11.48000","1.91016","200.85823"
"11.49000","1.91172","201.05304"
"11.50000","1.91327","201.23045"
"11.51000","1.91480","201.42274"
"11.52000","1.91636","201.62949"
"11.53000","1.91798","201.87532"
"11.54000","1.91965","202.14900"
"11.55000","1.92135","202.41034"
"11.56000","1.92305","202.67014"
"11.57000","1.92474","202.91338"
"11.58000","1.92644","203.14360"
"11.59000","1.92814","203.38519"
"11.60000","1.92982","203.61433"
"11.61000","1.93143","203.81194"
"11.62000","1.93297","204.01044"
"11.63000","1.93450","204.22592"
"11.64000","1.93610","204.47697"
"11.65000","1.93779","204.74258"
"11.66000","1.93954","205.02048"
"11.67000","1.94129","205.28885"
"11.68000","1.94304","205.54364"
"11.69000","1.94478","205.77917"
"11.70000","1.94650","206.02275"
"11.71000","1.94817","206.26079"
"11.72000","1.94982","206.49083"
"11.73000","1.95147","206.71071"
"11.74000","1.95312","206.92772"
"11.75000","1.95476","207.13551"
"11.76000","1.95638","207.35849"
"11.77000","1.95804","207.60078"
"11.78000","1.95976","207.86853"
"11.79000","1.96157","208.16104"
"11.80000","1.96342","208.44453"
"11.81000","1.96524","208.71893"
"11.82000","1.96701","208.97400"
"11.83000","1.96872","209.20274"
"11.84000","1.97036","209.40527"
"11.85000","1.97193","209.59387"
"11.86000","1.97346","209.77771"
"11.87000","1.97500","209.96918"
"11.88000","1.97658","210.17854"
"11.89000","1.97823","210.40627"
"11.90000","1.97993","210.64995"
"11.91000","1.98166","210.91876"
"11.92000","1.98341","211.18248"
"11.93000","1.98517","211.44257"
"11.94000","1.98689","211.68634"
"11.95000","1.98853","211.92033"
"11.96000","1.99012","212.13872"
"11.97000","1.99170","212.34569"
"11.98000","1.99330","212.54086"
"11.99000","1.99492","212.76157"
"12.00000","1.99654","212.98245"
"12.01000","1.99815","213.19923"
"12.02000","1.99981","213.44447"
"12.03000","2.00153","213.67325"
"12.04000","2.00327","213.91388"
"12.05000","2.00496","214.16545"
"12.06000","2.00660","214.41370"
"12.07000","2.00821","214.65199"
"12.08000","2.00983","214.88016"
"12.09000","2.01147","215.12886"
"12.10000","2.01314","215.38542"
"12.11000","2.01483","215.63452"
"12.12000","2.01656","215.88986"
"12.13000","2.01828","216.14972"
"12.14000","2.01997","216.39034"
"12.15000","2.02160","216.61719"
"12.16000","2.02323","216.82848"
"12.17000","2.02488","217.06177"
"12.18000","2.02656","217.30423"
"12.19000","2.02821","217.53429"
"12.20000","2.02984","217.76880"
"12.21000","2.03146","218.01698"
"12.22000","2.03313","218.26125"
"12.23000","2.03487","218.50597"
"12.24000","2.03662","218.76172"
"12.25000","2.03836","219.01146"
"12.26000","2.04005","219.25015"
"12.27000","2.04171","219.49370"
"12.28000","2.04336","219.74290"
"12.29000","2.04499","219.96956"
"12.30000","2.04662","220.18375"
"12.31000","2.04830","220.44098"
"12.32000","2.05001","220.70711"
"12.33000","2.05174","220.96776"
"12.34000","2.05345","221.21068"
"12.35000","2.05512","221.43770"
"12.36000","2.05677","221.64496"
"12.37000","2.05844","221.86133"
"12.38000","2.06007","222.09152"
"12.39000","2.06166","222.29710"
"12.40000","2.06320","222.49889"
"12.41000","2.06476","222.70479"
"12.42000","2.06637","222.91632"
"12.43000","2.06804","223.13094"
"12.44000","2.06974","223.36935"
"12.45000","2.07145","223.61995"
"12.46000","2.07318","223.88072"
"12.47000","2.07493","224.15364"
"12.48000","2.07669","224.41559"
"12.49000","2.07842","224.65842"
"12.50000","2.08013","224.88184"
"12.51000","2.08179","225.09134"
"12.52000","2.08342","225.28250"
"12.53000","2.08500","225.47028"
"12.54000","2.08655","225.67583"
"12.55000","2.08812","225.89087"
"12.56000","2.08974","226.10632"
"12.57000","2.09140","226.32632"
"12.58000","2.09307","226.56052"
"12.59000","2.09472","226.78645"
"12.60000","2.09635","227.01085"
"12.61000","2.09802","227.24947"
"12.62000","2.09973","227.48105"
"12.63000","2.10142","227.70079"
"12.64000","2.10306","227.91711"
"12.65000","2.10465","228.11583"
"12.66000","2.10623","228.32167"
"12.67000","2.10786","228.54086"
"12.68000","2.10954","228.78017"
"12.69000","2.11129","229.03889"
"12.70000","2.11308","229.31572"
"12.71000","2.11489","229.60719"
"12.72000","2.11666","229.87088"
"12.73000","2.11834","230.10780"
"12.74000","2.11995","230.31494"
"12.75000","2.12154","230.52469"
"12.76000","2.12314","230.76097"
"12.77000","2.12476","230.97673"
"12.78000","2.12635","231.17944"
"12.79000","2.12793","231.38620"
"12.80000","2.12954","231.59981"
"12.81000","2.13124","231.83499"
"12.82000","2.13304","232.10039"
"12.83000","2.13489","232.39462"
"12.84000","2.13672","232.68996"
"12.85000","2.13851","232.96236"
"12.86000","2.14023","233.20850"
"12.87000","2.14187","233.42426"
"12.88000","2.14348","233.61926"
"12.89000","2.14508","233.83000"
"12.90000","2.14672","234.06395"
"12.91000","2.14841","234.32756"
"12.92000","2.15011","234.59097"
"12.93000","2.15181","234.83296"
"12.94000","2.15351","235.08559"
"12.95000","2.15522","235.32413"
"12.96000","2.15693","235.55673"
"12.97000","2.15859","235.77727"
"12.98000","2.16018","235.98259"
"12.99000","2.16174","236.18469"
"13.00000","2.16329","236.39494"
"13.01000","2.16489","236.60843"
"13.02000","2.16652","236.83382"
"13.03000","2.16816","237.08554"
"13.04000","2.16981","237.34492"
"13.05000","2.17148","237.57951"
"13.06000","2.17317","237.80698"
"13.07000","2.17484","238.04343"
"13.08000","2.17650","238.27016"
"13.09000","2.17816","238.48340"
"13.10000","2.17983","238.70929"
"13.11000","2.18152","238.94936"
"13.12000","2.18319","239.20227"
"13.13000","2.18485","239.45531"
"13.14000","2.18652","239.69441"
"13.15000","2.18823","239.94148"
"13.16000","2.18993","240.18564"
"13.17000","2.19159","240.41760"
"13.18000","2.19320","240.64040"
"13.19000","2.19481","240.87549"
"13.20000","2.19645","241.12566"
"13.21000","2.19813","241.36823"
"13.22000","2.19980","241.60670"
"13.23000","2.20146","241.83105"
"13.24000","2.20311","242.06593"
"13.25000","2.20478","242.30862"
"13.26000","2.20649","242.54134"
"13.27000","2.20820","242.77887"
"13.28000","2.20994","243.04305"
"13.29000","2.21168","243.29031"
"13.30000","2.21343","243.52817"
"13.31000","2.21513","243.77100"
"13.32000","2.21680","244.02892"
"13.33000","2.21845","244.28546"
"13.34000","2.22012","244.52333"
"13.35000","2.22181","244.75458"
"13.36000","2.22347","244.97072"
"13.37000","2.22509","245.17424"
"13.38000","2.22668","245.38878"
"13.39000","2.22829","245.61411"
"13.40000","2.22994","245.84409"
"13.41000","2.23159","246.08534"
"13.42000","2.23323","246.34171"
"13.43000","2.23485","246.59200"
"13.44000","2.23647","246.82239"
"13.45000","2.23810","247.02661"
"13.46000","2.23974","247.23680"
"13.47000","2.24141","247.45877"
"13.48000","2.24313","247.69835"
"13.49000","2.24490","247.96884"
"13.50000","2.24669","248.24913"
"13.51000","2.24844","248.50978"
"13.52000","2.25014","248.74800"
"13.53000","2.25180","248.98116"
"13.54000","2.25343","249.20218"
"13.55000","2.25502","249.41856"
"13.56000","2.25657","249.63167"
"13.57000","2.25809","249.83759"
"13.58000","2.25963","250.04510"
"13.59000","2.26124","250.26433"
"13.60000","2.26293","250.50221"
"13.61000","2.26466","250.73575"
"13.62000","2.26637","250.97194"
"13.63000","2.26807","251.21690"
"13.64000","2.26975","251.46770"
"13.65000","2.27141","251.70039"
"13.66000","2.27305","251.92630"
"13.67000","2.27468","252.15645"
"13.68000","2.27633","252.39523"
"13.69000","2.27802","252.64586"
"13.70000","2.27971","252.89955"
"13.71000","2.28140","253.14598"
"13.72000","2.28308","253.40176"
"13.73000","2.28479","253.65553"
"13.74000","2.28652","253.87370"
"13.75000","2.28822","254.09772"
"13.76000","2.28986","254.33076"
"13.77000","2.29145","254.56548"
"13.78000","2.29306","254.78415"
"13.79000","2.29470","254.99876"
"13.80000","2.29637","255.21373"
"13.81000","2.29804","255.44612"
"13.82000","2.29971","255.68819"
"13.83000","2.30139","255.94020"
"13.84000","2.30312","256.19403"
"13.85000","2.30488","256.45175"
"13.86000","2.30668","256.71649"
"13.87000","2.30848","256.98990"
"13.88000","2.31025","257.24988"
"13.89000","2.31195","257.49808"
"13.90000","2.31356","257.71634"
"13.91000","2.31510","257.91199"
"13.92000","2.31666","258.10480"
"13.93000","2.31828","258.33057"
"13.94000","2.31996","258.56372"
"13.95000","2.32164","258.81046"
"13.96000","2.32331","259.05423"
"13.97000","2.32499","259.28723"
"13.98000","2.32670","259.51666"
"13.99000","2.32842","259.74988"
"14.00000","2.33011","259.96472"
"14.01000","2.33175","260.18820"
"14.02000","2.33335","260.40308"
"14.03000","2.33494","260.62851"
"14.04000","2.33655","260.85886"
"14.05000","2.33818","261.10028"
"14.06000","2.33986","261.37094"
"14.07000","2.34158","261.64539"
"14.08000","2.34332","261.92474"
"14.09000","2.34505","262.18546"
"14.10000","2.34672","262.40225"
"14.11000","2.34836","262.61639"
"14.12000","2.35000","262.81488"
"14.13000","2.35164","263.03876"
"14.14000","2.35328","263.28778"
"14.15000","2.35489","263.51279"
"14.16000","2.35649","263.73819"
"14.17000","2.35812","263.96228"
"14.18000","2.35979","264.20047"
"14.19000","2.36147","264.44144"
"14.20000","2.36313","264.68240"
"14.21000","2.36477","264.90961"
"14.22000","2.36641","265.14078"
"14.23000","2.36807","265.37442"
"14.24000","2.36973","265.60071"
"14.25000","2.37142","265.83554"
"14.26000","2.37315","266.06909"
"14.27000","2.37492","266.31085"
"14.28000","2.37670","266.56677"
"14.29000","2.37844","266.83676"
"14.30000","2.38014","267.09122"
"14.31000","2.38181","267.32352"
"14.32000","2.38347","267.55029"
"14.33000","2.38511","267.76395"
"14.34000","2.38672","267.96826"
"14.35000","2.38831","268.17117"
"14.36000","2.38994","268.39227"
"14.37000","2.39162","268.62646"
"14.38000","2.39335","268.87128"
"14.39000","2.39507","269.12299"
"14.40000","2.39675","269.36407"
"14.41000","2.39838","269.59143"
"14.42000","2.40000","269.79984"
"14.43000","2.40160","270.00656"
"14.44000","2.40320","270.22247"
"14.45000","2.40481","270.44550"
"14.46000","2.40646","270.69037"
"14.47000","2.40814","270.93301"
"14.48000","2.40983","271.16837"
"14.49000","2.41151","271.40991"
"14.50000","2.41320","271.65387"
"14.51000","2.41492","271.91312"
"14.52000","2.41668","272.15884"
"14.53000","2.41842","272.40173"
"14.54000","2.42011","272.63889"
"14.55000","2.42175","272.86105"
"14.56000","2.42337","273.08911"
"14.57000","2.42499","273.29803"
"14.58000","2.42659","273.48886"
"14.59000","2.42817","273.68201"
"14.60000","2.42972","273.88846"
"14.61000","2.43130","274.10480"
"14.62000","2.43292","274.31345"
"14.63000","2.43457","274.54492"
"14.64000","2.43625","274.80338"
"14.65000","2.43796","275.05624"
"14.66000","2.43969","275.30930"
"14.67000","2.44142","275.56497"
"14.68000","2.44310","275.81720"
"14.69000","2.44473","276.05341"
"14.70000","2.44634","276.27225"
"14.71000","2.44799","276.48306"
"14.72000","2.44969","276.72940"
"14.73000","2.45141","276.99106"
"14.74000","2.45311","277.25046"
"14.75000","2.45482","277.49255"
"14.76000","2.45655","277.74326"
"14.77000","2.45828","277.99796"
"14.78000","2.45996","278.23129"
"14.79000","2.46158","278.42264"
"14.80000","2.46316","278.60352"
"14.81000","2.46474","278.80341"
"14.82000","2.46635","279.01761"
"14.83000","2.46798","279.26938"
"14.84000","2.46967","279.53818"
"14.85000","2.47142","279.81824"
"14.86000","2.47325","280.11594"
"14.87000","2.47510","280.40445"
"14.88000","2.47692","280.66116"
"14.89000","2.47869","280.90350"
"14.90000","2.48042","281.13980"
"14.91000","2.48208","281.36240"
"14.92000","2.48368","281.56519"
"14.93000","2.48522","281.75510"
"14.94000","2.48675","281.94879"
"14.95000","2.48834","282.15448"
"14.96000","2.48999","282.39233"
"14.97000","2.49170","282.62683"
"14.98000","2.49340","282.86279"
"14.99000","2.49507","283.10745"
"15.00000","2.49674","283.34656"
"15.01000","2.49841","283.57959"
"15.02000","2.50007","283.80273"
"15.03000","2.50170","284.02225"
"15.04000","2.50333","284.24222"
"15.05000","2.50496","284.47290"
"15.06000","2.50660","284.70541"
"15.07000","2.50823","284.93982"
"15.08000","2.50986","285.15527"
"15.09000","2.51153","285.36594"
"15.10000","2.51325","285.61096"
"15.11000","2.51498","285.86551"
"15.12000","2.51667","286.11493"
"15.13000","2.51829","286.33081"
"15.14000","2.51989","286.54910"
"15.15000","2.52152","286.79297"
"15.16000","2.52321","287.03391"
"15.17000","2.52492","287.26880"
"15.18000","2.52661","287.49487"
"15.19000","2.52828","287.70721"
"15.20000","2.52995","287.94394"
"15.21000","2.53161","288.20892"
"15.22000","2.53327","288.44778"
"15.23000","2.53492","288.68222"
"15.24000","2.53659","288.93277"
"15.25000","2.53826","289.16855"
"15.26000","2.53992","289.38422"
"15.27000","2.54155","289.58487"
"15.28000","2.54319","289.80807"
"15.29000","2.54488","290.04352"
"15.30000","2.54662","290.29346"
"15.31000","2.54837","290.54944"
"15.32000","2.55007","290.80005"
"15.33000","2.55173","291.03333"
"15.34000","2.55337","291.25760"
"15.35000","2.55502","291.48975"
"15.36000","2.55668","291.70380"
"15.37000","2.55832","291.91006"
"15.38000","2.55996","292.11240"
"15.39000","2.56161","292.33322"
"15.40000","2.56329","292.57358"
"15.41000","2.56499","292.82809"
"15.42000","2.56669","293.06366"
"15.43000","2.56839","293.30222"
"15.44000","2.57009","293.52728"
"15.45000","2.57177","293.74524"
"15.46000","2.57340","293.93985"
"15.47000","2.57499","294.12747"
"15.48000","2.57657","294.32047"
"15.49000","2.57818","294.53754"
"15.50000","2.57983","294.76282"
"15.51000","2.58149","294.99640"
"15.52000","2.58314","295.23145"
"15.53000","2.58482","295.46524"
"15.54000","2.58657","295.70648"
"15.55000","2.58837","295.96332"
"15.56000","2.59016","296.23273"
"15.57000","2.59187","296.48669"
"15.58000","2.59349","296.70538"
"15.59000","2.59504","296.89279"
"15.60000","2.59656","297.06412"
"15.61000","2.59808","297.24188"
"15.62000","2.59963","297.44913"
"15.63000","2.60125","297.67953"
"15.64000","2.60293","297.90866"
"15.65000","2.60464","298.15512"
"15.66000","2.60634","298.41385"
"15.67000","2.60804","298.66730"
"15.68000","2.60976","298.91531"
"15.69000","2.61148","299.15948"
"15.70000","2.61317","299.39328"
"15.71000","2.61478","299.59906"
"15.72000","2.61632","299.78586"
"15.73000","2.61787","299.97302"
"15.74000","2.61949","300.18842"
"15.75000","2.62119","300.44897"
"15.76000","2.62294","300.72150"
"15.77000","2.62470","300.99158"
"15.78000","2.62645","301.24670"
"15.79000","2.62818","301.51126"
"15.80000","2.62988","301.74579"
"15.81000","2.63153","301.96390"
"15.82000","2.63317","302.14862"
"15.83000","2.63479","302.34570"
"15.84000","2.63642","302.57541"
"15.85000","2.63804","302.79556"
"15.86000","2.63965","303.01370"
"15.87000","2.64130","303.23914"
"15.88000","2.64304","303.48859"
"15.89000","2.64486","303.77762"
"15.90000","2.64671","304.06815"
"15.91000","2.64854","304.34915"
"15.92000","2.65031","304.60449"
"15.93000","2.65202","304.84332"
"15.94000","2.65366","305.06836"
"15.95000","2.65524","305.26810"
"15.96000","2.65678","305.45422"
"15.97000","2.65833","305.63696"
"15.98000","2.65992","305.83224"
"15.99000","2.66158","306.04779"
"16.00000","2.66328","306.28955"
"16.01000","2.66500","306.54669"
"16.02000","2.66674","306.80453"
"16.03000","2.66849","307.06543"
"16.04000","2.67020","307.30148"
"16.05000","2.67183","307.50143"
"16.06000","2.67342","307.69717"
"16.07000","2.67500","307.90125"
"16.08000","2.67660","308.12106"
"16.09000","2.67822","308.32745"
"16.10000","2.67984","308.55951"
"16.11000","2.68146","308.80377"
"16.12000","2.68314","309.03659"
"16.13000","2.68487","309.28244"
"16.14000","2.68660","309.54456"
"16.15000","2.68830","309.78354"
"16.16000","2.68994","310.00681"
"16.17000","2.69156","310.21048"
"16.18000","2.69319","310.41968"
"16.19000","2.69483","310.63550"
"16.20000","2.69649","310.85568"
"16.21000","2.69818","311.11374"
"16.22000","2.69991","311.37387"
"16.23000","2.70163","311.61481"
"16.24000","2.70330","311.85840"
"16.25000","2.70494","312.08823"
"16.26000","2.70657","312.30280"
"16.27000","2.70823","312.53091"
"16.28000","2.70990","312.76917"
"16.29000","2.71156","312.99115"
"16.30000","2.71318","313.19492"
"16.31000","2.71483","313.43076"
"16.32000","2.71652","313.69431"
"16.33000","2.71828","313.96170"
"16.34000","2.72004","314.25034"
"16.35000","2.72177","314.51126"
"16.36000","2.72344","314.73297"
"16.37000","2.72508","314.94821"
"16.38000","2.72669","315.14868"
"16.39000","2.72830","315.36053"
"16.40000","2.72992","315.58081"
