Test : Rate 1,"10.00000",mm/min

Time,Extension,Load
(s),(mm),(N)
"16.32000","2.71665","290.18002"
"16.33000","2.71830","290.40509"
"16.34000","2.71994","290.62885"
"16.35000","2.72159","290.85461"
"16.36000","2.72326","291.07092"
"16.37000","2.72496","291.29727"
"16.38000","2.72667","291.53058"
"16.39000","2.72837","291.76111"
"16.40000","2.73007","291.98941"
"16.41000","2.73176","292.21918"
"16.42000","2.73341","292.45905"
"16.43000","2.73501","292.66129"
"16.44000","2.73659","292.82776"
"16.45000","2.73820","293.01297"
"16.46000","2.73984","293.22781"
"16.47000","2.74149","293.45416"
"16.48000","2.74314","293.68265"
"16.49000","2.74481","293.92950"
"16.50000","2.74654","294.19202"
"16.51000","2.74833","294.47052"
"16.52000","2.75013","294.75262"
"16.53000","2.75187","294.99426"
"16.54000","2.75352","295.19809"
"16.55000","2.75510","295.39987"
"16.56000","2.75663","295.58789"
"16.57000","2.75815","295.77902"
"16.58000","2.75968","295.97583"
"16.59000","2.76127","296.18860"
"16.60000","2.76293","296.41833"
"16.61000","2.76464","296.66388"
"16.62000","2.76635","296.90457"
"16.63000","2.76804","297.13940"
"16.64000","2.76975","297.37848"
"16.65000","2.77147","297.61133"
"16.66000","2.77317","297.84344"
"16.67000","2.77479","298.06461"
"16.68000","2.77634","298.25458"
"16.69000","2.77788","298.45023"
"16.70000","2.77947","298.65396"
"16.71000","2.78116","298.90106"
"16.72000","2.78291","299.17654"
"16.73000","2.78468","299.44110"
"16.74000","2.78644","299.69904"
"16.75000","2.78819","299.95862"
"16.76000","2.78990","300.20218"
"16.77000","2.79156","300.41418"
"16.78000","2.79318","300.61835"
"16.79000","2.79481","300.83664"
"16.80000","2.79645","301.06262"
"16.81000","2.79808","301.30566"
"16.82000","2.79970","301.51794"
"16.83000","2.80134","301.73712"
"16.84000","2.80305","301.96414"
"16.85000","2.80485","302.21194"
"16.86000","2.80669","302.47559"
"16.87000","2.80852","302.74329"
"16.88000","2.81030","303.00964"
"16.89000","2.81202","303.24747"
"16.90000","2.81367","303.46707"
"16.91000","2.81527","303.65668"
"16.92000","2.81681","303.81882"
"16.93000","2.81833","303.99545"
"16.94000","2.81990","304.22244"
"16.95000","2.82153","304.46851"
"16.96000","2.82321","304.71243"
"16.97000","2.82493","304.97058"
"16.98000","2.82667","305.23065"
"16.99000","2.82843","305.45407"
"17.00000","2.83017","305.65170"
"17.01000","2.83185","305.85635"
"17.02000","2.83345","306.05283"
"17.03000","2.83504","306.25116"
"17.04000","2.83664","306.44159"
"17.05000","2.83826","306.64026"
"17.06000","2.83987","306.85321"
"17.07000","2.84148","307.08218"
"17.08000","2.84313","307.30319"
"17.09000","2.84485","307.55447"
"17.10000","2.84659","307.82031"
"17.11000","2.84831","308.06055"
"17.12000","2.84997","308.28268"
"17.13000","2.85160","308.46896"
"17.14000","2.85322","308.66382"
"17.15000","2.85485","308.87744"
"17.16000","2.85650","309.10681"
"17.17000","2.85818","309.33682"
"17.18000","2.85989","309.58609"
"17.19000","2.86161","309.82162"
"17.20000","2.86330","310.04071"
"17.21000","2.86494","310.26056"
"17.22000","2.86657","310.48703"
"17.23000","2.86822","310.70419"
"17.24000","2.86989","310.92175"
"17.25000","2.87155","311.14801"
"17.26000","2.87317","311.38998"
"17.27000","2.87480","311.63062"
"17.28000","2.87647","311.87283"
"17.29000","2.87821","312.10184"
"17.30000","2.87997","312.34280"
"17.31000","2.88171","312.56296"
"17.32000","2.88341","312.76807"
"17.33000","2.88507","312.96198"
"17.34000","2.88670","313.18408"
"17.35000","2.88832","313.41583"
"17.36000","2.88994","313.64624"
"17.37000","2.89161","313.88928"
"17.38000","2.89332","314.13034"
"17.39000","2.89506","314.35605"
"17.40000","2.89677","314.57788"
"17.41000","2.89844","314.81244"
"17.42000","2.90011","315.03232"
"17.43000","2.90177","315.24658"
"17.44000","2.90340","315.44843"
"17.45000","2.90499","315.62100"
"17.46000","2.90653","315.78448"
"17.47000","2.90808","315.96964"
"17.48000","2.90969","316.18622"
"17.49000","2.91136","316.44604"
"17.50000","2.91307","316.70547"
"17.51000","2.91479","316.94763"
"17.52000","2.91653","317.18652"
"17.53000","2.91828","317.43613"
"17.54000","2.92004","317.68414"
"17.55000","2.92178","317.93802"
"17.56000","2.92348","318.17514"
"17.57000","2.92514","318.39340"
"17.58000","2.92676","318.59253"
"17.59000","2.92835","318.77521"
"17.60000","2.92990","318.94754"
"17.61000","2.93146","319.14822"
"17.62000","2.93308","319.36719"
"17.63000","2.93474","319.59488"
"17.64000","2.93642","319.81458"
"17.65000","2.93807","320.03738"
"17.66000","2.93970","320.24826"
"17.67000","2.94136","320.46060"
"17.68000","2.94305","320.69025"
"17.69000","2.94474","320.91431"
"17.70000","2.94637","321.11938"
"17.71000","2.94795","321.31146"
"17.72000","2.94952","321.50540"
"17.73000","2.95114","321.72208"
"17.74000","2.95281","321.95721"
"17.75000","2.95455","322.20538"
"17.76000","2.95635","322.48364"
"17.77000","2.95818","322.77588"
"17.78000","2.95997","323.03705"
"17.79000","2.96167","323.26364"
"17.80000","2.96329","323.45758"
"17.81000","2.96488","323.64517"
"17.82000","2.96647","323.82999"
"17.83000","2.96807","324.02466"
"17.84000","2.96966","324.23053"
"17.85000","2.97124","324.43466"
"17.86000","2.97285","324.65067"
"17.87000","2.97456","324.91452"
"17.88000","2.97635","325.21423"
"17.89000","2.97819","325.52179"
"17.90000","2.98003","325.80515"
"17.91000","2.98181","326.06888"
"17.92000","2.98353","326.30331"
"17.93000","2.98517","326.49255"
"17.94000","2.98676","326.67755"
"17.95000","2.98835","326.87552"
"17.96000","2.98997","327.10168"
"17.97000","2.99165","327.33594"
"17.98000","2.99336","327.56412"
"17.99000","2.99507","327.79697"
"18.00000","2.99677","328.03323"
"18.01000","2.99850","328.26883"
"18.02000","3.00023","328.50540"
"18.03000","3.00191","328.71753"
"18.04000","3.00352","328.91919"
"18.05000","3.00508","329.12411"
"18.06000","3.00664","329.33298"
"18.07000","3.00824","329.56805"
"18.08000","3.00988","329.80875"
"18.09000","3.01154","330.04074"
"18.10000","3.01320","330.25485"
"18.11000","3.01488","330.48026"
"18.12000","3.01657","330.70340"
"18.13000","3.01824","330.91589"
"18.14000","3.01989","331.12616"
"18.15000","3.02153","331.34500"
"18.16000","3.02320","331.57266"
"18.17000","3.02489","331.80569"
"18.18000","3.02656","332.02579"
"18.19000","3.02823","332.24466"
"18.20000","3.02990","332.46381"
"18.21000","3.03161","332.68460"
"18.22000","3.03331","332.92267"
"18.23000","3.03496","333.14844"
"18.24000","3.03656","333.35446"
"18.25000","3.03816","333.56049"
"18.26000","3.03979","333.76428"
"18.27000","3.04146","333.99701"
"18.28000","3.04315","334.22351"
"18.29000","3.04482","334.43048"
"18.30000","3.04648","334.63651"
"18.31000","3.04816","334.85394"
"18.32000","3.04986","335.08047"
"18.33000","3.05157","335.31833"
"18.34000","3.05330","335.54663"
"18.35000","3.05504","335.76141"
"18.36000","3.05678","335.97974"
"18.37000","3.05848","336.21436"
"18.38000","3.06014","336.43805"
"18.39000","3.06178","336.66040"
"18.40000","3.06345","336.88522"
"18.41000","3.06514","337.09579"
"18.42000","3.06681","337.30548"
"18.43000","3.06843","337.50534"
"18.44000","3.07001","337.69601"
"18.45000","3.07161","337.89166"
"18.46000","3.07325","338.11688"
"18.47000","3.07491","338.33667"
"18.48000","3.07655","338.54742"
"18.49000","3.07817","338.74661"
"18.50000","3.07979","338.93503"
"18.51000","3.08142","339.13339"
"18.52000","3.08306","339.35812"
"18.53000","3.08472","339.58148"
"18.54000","3.08643","339.79959"
"18.55000","3.08819","340.06113"
"18.56000","3.08997","340.33902"
"18.57000","3.09174","340.61942"
"18.58000","3.09346","340.86331"
"18.59000","3.09514","341.08066"
"18.60000","3.09679","341.30081"
"18.61000","3.09840","341.51041"
"18.62000","3.09996","341.68811"
"18.63000","3.10147","341.84543"
"18.64000","3.10299","342.02182"
"18.65000","3.10458","342.22156"
"18.66000","3.10625","342.44119"
"18.67000","3.10796","342.68039"
"18.68000","3.10967","342.92154"
"18.69000","3.11137","343.15424"
"18.70000","3.11306","343.37967"
"18.71000","3.11474","343.61429"
"18.72000","3.11638","343.82953"
"18.73000","3.11802","344.02557"
"18.74000","3.11968","344.22989"
"18.75000","3.12138","344.47543"
"18.76000","3.12309","344.73114"
"18.77000","3.12480","344.97427"
"18.78000","3.12650","345.20911"
"18.79000","3.12821","345.45514"
"18.80000","3.12993","345.69513"
"18.81000","3.13163","345.90750"
"18.82000","3.13326","346.11014"
"18.83000","3.13484","346.30261"
"18.84000","3.13643","346.51077"
"18.85000","3.13806","346.72958"
"18.86000","3.13972","346.94193"
"18.87000","3.14139","347.14938"
"18.88000","3.14306","347.36331"
"18.89000","3.14474","347.58273"
"18.90000","3.14646","347.81787"
"18.91000","3.14820","348.06848"
"18.92000","3.14996","348.31003"
"18.93000","3.15175","348.59198"
"18.94000","3.15353","348.87460"
"18.95000","3.15525","349.11145"
"18.96000","3.15688","349.31735"
"18.97000","3.15844","349.48563"
"18.98000","3.16001","349.65994"
"18.99000","3.16163","349.85605"
"19.00000","3.16331","350.08658"
"19.01000","3.16498","350.30682"
"19.02000","3.16664","350.51892"
"19.03000","3.16830","350.71735"
"19.04000","3.16999","350.94864"
"19.05000","3.17170","351.20447"
"19.06000","3.17340","351.45728"
"19.07000","3.17504","351.66458"
"19.08000","3.17665","351.84018"
"19.09000","3.17825","352.01727"
"19.10000","3.17986","352.20776"
"19.11000","3.18149","352.40344"
"19.12000","3.18316","352.64468"
"19.13000","3.18489","352.91531"
"19.14000","3.18667","353.17917"
"19.15000","3.18843","353.42398"
"19.16000","3.19014","353.65024"
"19.17000","3.19180","353.86301"
"19.18000","3.19344","354.05331"
"19.19000","3.19508","354.22458"
"19.20000","3.19671","354.41843"
"19.21000","3.19830","354.61563"
"19.22000","3.19987","354.82394"
"19.23000","3.20148","355.06381"
"19.24000","3.20314","355.30276"
"19.25000","3.20482","355.52158"
"19.26000","3.20646","355.71246"
"19.27000","3.20807","355.90009"
"19.28000","3.20968","356.09625"
"19.29000","3.21130","356.31052"
"19.30000","3.21294","356.52261"
"19.31000","3.21462","356.74072"
"19.32000","3.21634","356.97867"
"19.33000","3.21812","357.24979"
"19.34000","3.21993","357.53244"
"19.35000","3.22172","357.80042"
"19.36000","3.22347","358.04834"
"19.37000","3.22517","358.28259"
"19.38000","3.22685","358.51773"
"19.39000","3.22851","358.72266"
"19.40000","3.23011","358.90237"
"19.41000","3.23168","359.07358"
"19.42000","3.23327","359.26395"
"19.43000","3.23493","359.47296"
"19.44000","3.23665","359.70154"
"19.45000","3.23837","359.94067"
"19.46000","3.24005","360.17505"
"19.47000","3.24169","360.39600"
"19.48000","3.24331","360.60788"
"19.49000","3.24493","360.82608"
"19.50000","3.24653","361.03287"
"19.51000","3.24815","361.23282"
"19.52000","3.24980","361.44397"
"19.53000","3.25149","361.68292"
"19.54000","3.25320","361.92221"
"19.55000","3.25489","362.14987"
"19.56000","3.25660","362.38397"
"19.57000","3.25833","362.62146"
"19.58000","3.26009","362.86972"
"19.59000","3.26183","363.11316"
"19.60000","3.26350","363.32410"
"19.61000","3.26513","363.52716"
"19.62000","3.26673","363.72266"
"19.63000","3.26834","363.90918"
"19.64000","3.26995","364.10742"
"19.65000","3.27154","364.29108"
"19.66000","3.27310","364.47983"
"19.67000","3.27467","364.67007"
"19.68000","3.27627","364.87338"
"19.69000","3.27791","365.10666"
"19.70000","3.27958","365.34634"
"19.71000","3.28128","365.58624"
"19.72000","3.28302","365.83572"
"19.73000","3.28476","366.06195"
"19.74000","3.28646","366.25751"
"19.75000","3.28810","366.44122"
"19.76000","3.28972","366.62881"
"19.77000","3.29136","366.84033"
"19.78000","3.29305","367.06760"
"19.79000","3.29475","367.30133"
"19.80000","3.29644","367.54300"
"19.81000","3.29813","367.76212"
"19.82000","3.29985","367.99167"
"19.83000","3.30157","368.21649"
"19.84000","3.30326","368.43884"
"19.85000","3.30489","368.65515"
"19.86000","3.30649","368.86877"
"19.87000","3.30808","369.08051"
"19.88000","3.30970","369.26639"
"19.89000","3.31133","369.46017"
"19.90000","3.31300","369.67593"
"19.91000","3.31474","369.93115"
"19.92000","3.31655","370.19836"
"19.93000","3.31839","370.47305"
"19.94000","3.32021","370.73508"
"19.95000","3.32200","370.98764"
"19.96000","3.32374","371.20282"
"19.97000","3.32543","371.40692"
"19.98000","3.32705","371.60437"
"19.99000","3.32859","371.79227"
"20.00000","3.33011","371.99152"
"20.01000","3.33168","372.19644"
"20.02000","3.33333","372.42191"
"20.03000","3.33504","372.65271"
"20.04000","3.33674","372.88510"
"20.05000","3.33843","373.11066"
"20.06000","3.34010","373.31808"
"20.07000","3.34177","373.54260"
"20.08000","3.34342","373.76236"
"20.09000","3.34504","373.95932"
"20.10000","3.34666","374.15088"
"20.11000","3.34828","374.35059"
"20.12000","3.34991","374.56152"
"20.13000","3.35154","374.76904"
"20.14000","3.35317","374.98132"
"20.15000","3.35483","375.20456"
"20.16000","3.35654","375.44272"
"20.17000","3.35828","375.68997"
"20.18000","3.35997","375.90381"
"20.19000","3.36159","376.09879"
"20.20000","3.36317","376.30252"
"20.21000","3.36480","376.52872"
"20.22000","3.36649","376.75653"
"20.23000","3.36820","376.97791"
"20.24000","3.36991","377.18567"
"20.25000","3.37161","377.40268"
"20.26000","3.37331","377.63489"
"20.27000","3.37500","377.85806"
"20.28000","3.37667","378.09344"
"20.29000","3.37833","378.32904"
"20.30000","3.38001","378.52161"
"20.31000","3.38169","378.72589"
"20.32000","3.38336","378.93314"
"20.33000","3.38500","379.15424"
"20.34000","3.38663","379.37677"
"20.35000","3.38831","379.60843"
"20.36000","3.39003","379.86151"
"20.37000","3.39177","380.10825"
"20.38000","3.39346","380.33221"
"20.39000","3.39510","380.53220"
"20.40000","3.39673","380.73669"
"20.41000","3.39837","380.95120"
"20.42000","3.40002","381.17538"
"20.43000","3.40165","381.37497"
"20.44000","3.40327","381.56082"
"20.45000","3.40491","381.75967"
"20.46000","3.40658","381.98929"
"20.47000","3.40827","382.23193"
"20.48000","3.40997","382.47888"
"20.49000","3.41167","382.70667"
"20.50000","3.41338","382.92752"
"20.51000","3.41507","383.16644"
"20.52000","3.41672","383.39355"
"20.53000","3.41831","383.58423"
"20.54000","3.41989","383.77460"
"20.55000","3.42150","383.98282"
"20.56000","3.42315","384.20416"
"20.57000","3.42480","384.42206"
"20.58000","3.42645","384.63843"
"20.59000","3.42813","384.87576"
"20.60000","3.42987","385.13156"
"20.61000","3.43168","385.38379"
"20.62000","3.43347","385.63333"
"20.63000","3.43519","385.87210"
"20.64000","3.43682","386.08258"
"20.65000","3.43839","386.27652"
"20.66000","3.43992","386.44284"
"20.67000","3.44145","386.62024"
"20.68000","3.44301","386.81033"
"20.69000","3.44462","387.03104"
"20.70000","3.44630","387.25644"
"20.71000","3.44801","387.48611"
"20.72000","3.44972","387.71960"
"20.73000","3.45141","387.95520"
"20.74000","3.45311","388.20502"
"20.75000","3.45482","388.44995"
"20.76000","3.45649","388.67627"
"20.77000","3.45809","388.87244"
"20.78000","3.45962","389.03223"
"20.79000","3.46115","389.20090"
"20.80000","3.46275","389.41235"
"20.81000","3.46445","389.66040"
"20.82000","3.46621","389.91568"
"20.83000","3.46798","390.15555"
"20.84000","3.46975","390.39633"
"20.85000","3.47150","390.62683"
"20.86000","3.47322","390.85535"
"20.87000","3.47490","391.05856"
"20.88000","3.47654","391.24774"
"20.89000","3.47818","391.44897"
"20.90000","3.47981","391.66058"
"20.91000","3.48143","391.87112"
"20.92000","3.48304","392.07358"
"20.93000","3.48469","392.28552"
"20.94000","3.48641","392.52036"
"20.95000","3.48822","392.78186"
"20.96000","3.49008","393.03693"
"20.97000","3.49191","393.28522"
"20.98000","3.49368","393.52951"
"20.99000","3.49540","393.76144"
"21.00000","3.49705","393.96225"
"21.01000","3.49863","394.13547"
"21.02000","3.50016","394.29721"
"21.03000","3.50168","394.48294"
"21.04000","3.50325","394.67715"
"21.05000","3.50489","394.88043"
"21.06000","3.50657","395.09509"
"21.07000","3.50829","395.31448"
"21.08000","3.51004","395.53961"
"21.09000","3.51180","395.78952"
"21.10000","3.51353","396.01892"
"21.11000","3.51518","396.23459"
"21.12000","3.51678","396.44482"
"21.13000","3.51836","396.61661"
"21.14000","3.51997","396.79321"
"21.15000","3.52159","396.96960"
"21.16000","3.52320","397.14764"
"21.17000","3.52481","397.35519"
"21.18000","3.52647","397.60251"
"21.19000","3.52819","397.87231"
"21.20000","3.52993","398.11295"
"21.21000","3.53165","398.32776"
"21.22000","3.53330","398.52490"
"21.23000","3.53493","398.73041"
"21.24000","3.53656","398.94354"
"21.25000","3.53820","399.15378"
"21.26000","3.53986","399.37970"
"21.27000","3.54153","399.62167"
"21.28000","3.54323","399.85788"
"21.29000","3.54494","400.08066"
"21.30000","3.54660","400.28256"
"21.31000","3.54822","400.47104"
"21.32000","3.54984","400.67587"
"21.33000","3.55149","400.89526"
"21.34000","3.55317","401.12637"
"21.35000","3.55483","401.35565"
"21.36000","3.55646","401.58173"
"21.37000","3.55810","401.80042"
"21.38000","3.55979","402.03784"
"21.39000","3.56155","402.29346"
"21.40000","3.56334","402.55054"
"21.41000","3.56509","402.80624"
"21.42000","3.56680","403.03275"
"21.43000","3.56846","403.23456"
"21.44000","3.57010","403.41879"
"21.45000","3.57171","403.61255"
"21.46000","3.57333","403.82355"
"21.47000","3.57499","404.04913"
"21.48000","3.57669","404.27176"
"21.49000","3.57840","404.50119"
"21.50000","3.58009","404.72571"
"21.51000","3.58174","404.93912"
"21.52000","3.58340","405.14688"
"21.53000","3.58506","405.35953"
"21.54000","3.58669","405.56442"
"21.55000","3.58826","405.75507"
"21.56000","3.58981","405.93393"
"21.57000","3.59136","406.13608"
"21.58000","3.59299","406.36395"
"21.59000","3.59468","406.59790"
"21.60000","3.59640","406.84274"
"21.61000","3.59813","407.09061"
"21.62000","3.59988","407.32944"
"21.63000","3.60164","407.56906"
"21.64000","3.60339","407.79636"
"21.65000","3.60510","408.00275"
"21.66000","3.60679","408.20148"
"21.67000","3.60844","408.41043"
"21.68000","3.61005","408.59778"
"21.69000","3.61163","408.77695"
"21.70000","3.61318","408.96524"
"21.71000","3.61475","409.16446"
"21.72000","3.61636","409.38922"
"21.73000","3.61803","409.62372"
"21.74000","3.61971","409.85477"
"21.75000","3.62136","410.06281"
"21.76000","3.62302","410.25381"
"21.77000","3.62471","410.46237"
"21.78000","3.62643","410.69611"
"21.79000","3.62813","410.91327"
"21.80000","3.62977","411.11359"
"21.81000","3.63135","411.30997"
"21.82000","3.63292","411.52313"
"21.83000","3.63454","411.74356"
"21.84000","3.63621","411.98056"
"21.85000","3.63795","412.23373"
"21.86000","3.63975","412.48801"
"21.87000","3.64156","412.73367"
"21.88000","3.64332","412.95822"
"21.89000","3.64500","413.15906"
"21.90000","3.64660","413.33862"
"21.91000","3.64817","413.53806"
"21.92000","3.64976","413.74509"
"21.93000","3.65137","413.93039"
"21.94000","3.65296","414.10730"
"21.95000","3.65456","414.28513"
"21.96000","3.65621","414.50162"
"21.97000","3.65795","414.76035"
"21.98000","3.65977","415.04706"
"21.99000","3.66162","415.30737"
"22.00000","3.66345","415.54672"
"22.01000","3.66522","415.77396"
"22.02000","3.66693","415.97009"
"22.03000","3.66856","416.14334"
"22.04000","3.67014","416.32605"
"22.05000","3.67172","416.51749"
"22.06000","3.67336","416.72348"
"22.07000","3.67504","416.96326"
"22.08000","3.67675","417.20758"
"22.09000","3.67845","417.43747"
"22.10000","3.68016","417.65027"
"22.11000","3.68188","417.86130"
"22.12000","3.68360","418.08514"
"22.13000","3.68526","418.29486"
"22.14000","3.68685","418.49106"
"22.15000","3.68841","418.67319"
"22.16000","3.68998","418.84589"
"22.17000","3.69158","419.03214"
"22.18000","3.69321","419.21823"
"22.19000","3.69486","419.42850"
"22.20000","3.69652","419.64673"
"22.21000","3.69819","419.88391"
"22.22000","3.69987","420.11664"
"22.23000","3.70152","420.33588"
"22.24000","3.70315","420.53598"
"22.25000","3.70479","420.72885"
"22.26000","3.70645","420.92416"
"22.27000","3.70813","421.12955"
"22.28000","3.70979","421.34601"
"22.29000","3.71144","421.57620"
"22.30000","3.71312","421.79745"
"22.31000","3.71484","422.02271"
"22.32000","3.71656","422.26422"
"22.33000","3.71823","422.48010"
"22.34000","3.71987","422.67413"
"22.35000","3.72150","422.84598"
"22.36000","3.72316","423.02295"
"22.37000","3.72485","423.21844"
"22.38000","3.72654","423.43713"
"22.39000","3.72820","423.63721"
"22.40000","3.72985","423.84885"
"22.41000","3.73151","424.07040"
"22.42000","3.73320","424.29443"
"22.43000","3.73490","424.52051"
"22.44000","3.73662","424.74734"
"22.45000","3.73837","424.96820"
"22.46000","3.74011","425.19034"
"22.47000","3.74181","425.40536"
"22.48000","3.74347","425.61035"
"22.49000","3.74513","425.81369"
"22.50000","3.74681","426.04013"
"22.51000","3.74850","426.25607"
"22.52000","3.75016","426.44958"
"22.53000","3.75177","426.63208"
"22.54000","3.75336","426.82120"
"22.55000","3.75496","427.00571"
"22.56000","3.75661","427.20309"
"22.57000","3.75826","427.39749"
"22.58000","3.75990","427.58109"
"22.59000","3.76151","427.78928"
"22.60000","3.76313","427.99036"
"22.61000","3.76475","428.19797"
"22.62000","3.76639","428.41739"
"22.63000","3.76806","428.62897"
"22.64000","3.76978","428.85034"
"22.65000","3.77155","429.08783"
"22.66000","3.77334","429.32700"
"22.67000","3.77509","429.55554"
"22.68000","3.77680","429.77100"
"22.69000","3.77847","429.98148"
"22.70000","3.78012","430.20523"
"22.71000","3.78172","430.42126"
"22.72000","3.78327","430.59558"
"22.73000","3.78478","430.77216"
"22.74000","3.78631","430.96210"
"22.75000","3.78791","431.18289"
"22.76000","3.78959","431.40063"
"22.77000","3.79131","431.63293"
"22.78000","3.79303","431.86545"
"22.79000","3.79473","432.10361"
"22.80000","3.79641","432.33347"
"22.81000","3.79807","432.53513"
"22.82000","3.79970","432.75085"
"22.83000","3.80133","432.96826"
"22.84000","3.80299","433.18591"
"22.85000","3.80469","433.40671"
"22.86000","3.80640","433.63846"
"22.87000","3.80810","433.86917"
"22.88000","3.80980","434.08456"
"22.89000","3.81153","434.29266"
"22.90000","3.81326","434.53268"
"22.91000","3.81496","434.76370"
"22.92000","3.81658","434.96729"
"22.93000","3.81817","435.15445"
"22.94000","3.81977","435.33835"
"22.95000","3.82142","435.55136"
"22.96000","3.82308","435.77618"
"22.97000","3.82474","435.99091"
"22.98000","3.82640","436.21817"
"22.99000","3.82809","436.44098"
"23.00000","3.82982","436.67276"
"23.01000","3.83157","436.90369"
"23.02000","3.83335","437.13861"
"23.03000","3.83513","437.37411"
"23.04000","3.83690","437.58838"
"23.05000","3.83860","437.77859"
"23.06000","3.84021","437.96133"
"23.07000","3.84178","438.13419"
"23.08000","3.84335","438.31177"
"23.09000","3.84499","438.51263"
"23.10000","3.84667","438.72906"
"23.11000","3.84835","438.93106"
"23.12000","3.85002","439.14560"
"23.13000","3.85169","439.36893"
"23.14000","3.85339","439.59875"
"23.15000","3.85510","439.81454"
"23.16000","3.85678","440.00189"
"23.17000","3.85840","440.19458"
"23.18000","3.85998","440.39804"
"23.19000","3.86156","440.59125"
"23.20000","3.86316","440.79480"
"23.21000","3.86478","440.99789"
"23.22000","3.86645","441.20297"
"23.23000","3.86820","441.45078"
"23.24000","3.86998","441.70731"
"23.25000","3.87174","441.95255"
"23.26000","3.87345","442.17349"
"23.27000","3.87511","442.38568"
"23.28000","3.87676","442.59683"
"23.29000","3.87840","442.79977"
"23.30000","3.88001","443.00031"
"23.31000","3.88159","443.17157"
"23.32000","3.88316","443.34784"
"23.33000","3.88477","443.54617"
"23.34000","3.88643","443.74039"
"23.35000","3.88810","443.94708"
"23.36000","3.88975","444.13721"
"23.37000","3.89137","444.31607"
"23.38000","3.89299","444.52499"
"23.39000","3.89463","444.76312"
"23.40000","3.89630","444.99789"
"23.41000","3.89799","445.22986"
"23.42000","3.89973","445.46600"
"23.43000","3.90152","445.70132"
"23.44000","3.90333","445.93726"
"23.45000","3.90510","446.17188"
"23.46000","3.90683","446.40256"
"23.47000","3.90853","446.62729"
"23.48000","3.91020","446.81888"
"23.49000","3.91184","447.01553"
"23.50000","3.91343","447.18027"
"23.51000","3.91500","447.35770"
"23.52000","3.91661","447.54047"
"23.53000","3.91828","447.73999"
"23.54000","3.92001","447.96866"
"23.55000","3.92173","448.21252"
"23.56000","3.92340","448.44449"
"23.57000","3.92504","448.66422"
"23.58000","3.92666","448.86380"
"23.59000","3.92826","449.06155"
"23.60000","3.92986","449.26294"
"23.61000","3.93148","449.45163"
"23.62000","3.93314","449.65704"
"23.63000","3.93483","449.88004"
"23.64000","3.93654","450.10217"
"23.65000","3.93824","450.34393"
"23.66000","3.93994","450.57809"
"23.67000","3.94168","450.79391"
"23.68000","3.94344","451.00760"
"23.69000","3.94517","451.21796"
"23.70000","3.94684","451.41586"
"23.71000","3.94845","451.60547"
"23.72000","3.95006","451.78745"
"23.73000","3.95166","451.97021"
"23.74000","3.95326","452.14508"
"23.75000","3.95484","452.32361"
"23.76000","3.95639","452.49554"
"23.77000","3.95796","452.67203"
"23.78000","3.95957","452.86517"
"23.79000","3.96121","453.07394"
"23.80000","3.96289","453.29636"
"23.81000","3.96459","453.51956"
"23.82000","3.96634","453.75424"
"23.83000","3.96808","453.97162"
"23.84000","3.96978","454.17184"
"23.85000","3.97143","454.36365"
"23.86000","3.97307","454.55560"
"23.87000","3.97474","454.75378"
"23.88000","3.97644","454.97168"
"23.89000","3.97814","455.19363"
"23.90000","3.97982","455.40848"
"23.91000","3.98149","455.62442"
"23.92000","3.98318","455.85056"
"23.93000","3.98487","456.06091"
"23.94000","3.98652","456.25345"
"23.95000","3.98814","456.43448"
"23.96000","3.98973","456.61905"
"23.97000","3.99134","456.81500"
"23.98000","3.99298","457.01413"
"23.99000","3.99464","457.21921"
"24.00000","3.99635","457.44589"
"24.01000","3.99813","457.68439"
"24.02000","3.99997","457.94565"
"24.03000","4.00183","458.20609"
"24.04000","4.00365","458.46555"
"24.05000","4.00542","458.71732"
"24.06000","4.00715","458.93613"
"24.07000","4.00880","459.13824"
"24.08000","4.01038","459.31577"
"24.09000","4.01190","459.47101"
"24.10000","4.01341","459.62335"
"24.11000","4.01497","459.80032"
"24.12000","4.01662","459.99826"
"24.13000","4.01832","460.22241"
"24.14000","4.02004","460.45432"
"24.15000","4.02173","460.68805"
"24.16000","4.02341","460.91180"
"24.17000","4.02509","461.12027"
"24.18000","4.02674","461.29648"
"24.19000","4.02837","461.47122"
"24.20000","4.02999","461.65759"
"24.21000","4.03162","461.85013"
"24.22000","4.03325","462.04504"
"24.23000","4.03489","462.24533"
"24.24000","4.03654","462.44751"
"24.25000","4.03822","462.68729"
"24.26000","4.03994","462.92484"
"24.27000","4.04165","463.13821"
"24.28000","4.04331","463.34055"
"24.29000","4.04490","463.53293"
"24.30000","4.04648","463.71274"
"24.31000","4.04810","463.91431"
"24.32000","4.04979","464.14102"
"24.33000","4.05151","464.37469"
"24.34000","4.05323","464.60190"
"24.35000","4.05493","464.81497"
"24.36000","4.05663","465.02686"
"24.37000","4.05833","465.24582"
"24.38000","4.06000","465.45584"
"24.39000","4.06166","465.67102"
"24.40000","4.06333","465.89020"
"24.41000","4.06500","466.11960"
"24.42000","4.06666","466.32443"
"24.43000","4.06829","466.51614"
"24.44000","4.06993","466.70343"
"24.45000","4.07161","466.90811"
"24.46000","4.07334","467.13330"
"24.47000","4.07507","467.36731"
"24.48000","4.07676","467.58841"
"24.49000","4.07841","467.78488"
"24.50000","4.08005","467.99252"
"24.51000","4.08170","468.20898"
"24.52000","4.08335","468.41406"
