Time,Extension,Load
"14.46600","48.12460","56.33235"
"14.56600","47.62436","55.79107"
"14.66600","47.12458","55.22488"
"14.76600","46.62473","54.68349"
"14.86600","46.12447","54.16622"
"14.96600","45.62450","53.51716"
"15.06600","45.12465","52.99176"
"15.16600","44.62471","52.42460"
"15.26600","44.12438","51.89001"
"15.36600","43.62451","51.41653"
"15.46600","43.12466","51.38767"
"15.56600","42.62470","51.17224"
"15.66600","42.12446","50.41047"
"15.76600","41.62444","49.47469"
"15.86600","41.12473","48.83026"
"15.96600","40.62464","48.18305"
"16.06600","40.12445","47.47757"
"16.16600","39.62449","46.77026"
"16.26600","39.12473","46.07616"
"16.36600","38.62449","45.38986"
"16.46600","38.12449","44.74981"
"16.56600","37.62463","44.01782"
"16.66600","37.12473","43.37405"
"16.76600","36.62434","42.71524"
"16.86600","36.12455","42.00085"
"16.96600","35.62468","41.28089"
"17.06600","35.12469","40.58381"
"17.16600","34.62440","39.84063"
"17.26600","34.12444","39.13853"
"17.36600","33.62467","38.46656"
"17.46600","33.12464","37.81873"
"17.56600","32.62439","37.28057"
"17.66600","32.12462","36.77237"
"17.76600","31.62469","36.35625"
"17.86600","31.12446","35.94699"
"17.96600","30.62450","35.53613"
"18.06600","30.12471","35.08929"
"18.16600","29.62468","34.64139"
"18.26600","29.12434","34.19721"
"18.36600","28.62451","33.76928"
"18.46600","28.12468","33.29295"
"18.56600","27.62468","32.86897"
"18.66600","27.12437","32.41720"
"18.76600","26.62450","31.97672"
"18.86600","26.12462","31.57129"
"18.96600","25.62476","31.12632"
"19.06600","25.12439","30.70810"
"19.16600","24.62455","30.25271"
"19.26600","24.12474","29.77883"
"19.36600","23.62446","29.27968"
"19.46600","23.12441","28.83837"
"19.56600","22.62472","28.36654"
"19.66600","22.12469","27.86483"
"19.76600","21.62435","27.39361"
"19.86600","21.12446","26.87785"
"19.96600","20.62477","26.43126"
"20.06600","20.12463","25.91412"
"20.16600","19.62438","25.39823"
"20.26600","19.12453","24.84879"
"20.36600","18.62472","24.32734"
"20.46600","18.12455","23.77335"
"20.56600","17.62439","23.22980"
"20.66600","17.12460","22.70473"
"20.76600","16.62471","22.09122"
"20.86600","16.12444","21.52037"
"20.96600","15.62440","20.93973"
"21.06600","15.12487","20.36128"
"21.16600","14.62463","19.70318"
"21.26600","14.12432","19.05705"
"21.36600","13.62455","18.40755"
"21.46600","13.12473","17.77076"
"21.56600","12.62461","17.07676"
"21.66600","12.12435","16.43744"
"21.76600","11.62462","15.77684"
"21.86600","11.12465","14.96687"
"21.96600","10.62456","13.95077"
"22.06600","10.12445","13.13592"
"22.16600","9.62464","12.34626"
"22.26600","9.12471","11.55604"
"22.36600","8.62444","10.74319"
"22.46600","8.12446","9.98081"
"22.56600","7.62468","9.27613"
"22.66600","7.12467","8.49286"
"22.76600","6.62430","7.70327"
"22.86600","6.12453","6.98346"
"22.96600","5.62474","6.12338"
"23.06600","5.12458","5.27755"
"23.16600","4.62440","4.41260"
"23.26600","4.12460","3.51893"
"23.36600","3.62466","2.56672"
"23.46600","3.12457","1.66653"
"23.56600","2.62438","0.79003"
"23.65700","2.16973","-0.00852"
