Time,Extension,Load
"6.90000","37.83074","50.79089"
"7.00000","38.33068","51.42398"
"7.10000","38.83048","51.99604"
"7.20000","39.33068","52.62191"
"7.30000","39.83075","53.21754"
"7.40000","40.33052","53.83529"
"7.50000","40.83056","54.45397"
"7.60000","41.33069","55.09719"
"7.70000","41.83077","55.85162"
"7.80000","42.33046","56.56533"
"7.90000","42.83052","57.29180"
"8.00000","43.33080","58.00787"
"8.10000","43.83086","58.75895"
"8.20000","44.33031","59.47795"
"8.30000","44.83063","60.17901"
"8.40000","45.33076","60.94473"
"8.50000","45.83066","61.68256"
"8.60000","46.33046","62.38065"
"8.70000","46.83068","63.05492"
"8.80000","47.33065","63.78208"
"8.90000","47.83058","64.49759"
"9.00000","48.33053","65.18192"
"9.10000","48.83082","65.81892"
"9.20000","49.33076","66.50183"
"9.30000","49.83040","67.15866"
"9.40000","50.33059","67.83543"
"9.50000","50.83078","68.47012"
"9.60000","51.33077","69.19131"
"9.70000","51.83037","69.88560"
"9.80000","52.33065","70.50003"
"9.90000","52.83076","72.81961"
"10.00000","53.33062","75.61227"
"10.10000","53.83056","79.54309"
"10.20000","54.33078","83.02840"
"10.30000","54.83066","81.00710"
"10.40000","55.33049","91.61292"
"10.50000","55.83057","93.21208"
"10.53500","56.00550","100.02865"
"10.53600","56.01050","100.12083"
"10.60900","56.06955","74.71641"
"10.70900","55.37608","67.74971"
"10.80900","54.86639","70.73677"
"10.90900","54.36595","70.14438"
"11.00900","53.86589","68.86900"
"11.10900","53.36582","67.62734"
"11.20900","52.86564","66.58091"
"11.30900","52.36587","65.51613"
"11.40900","51.86584","64.44235"
"11.50900","51.36578","63.42481"
"11.60900","50.86561","62.50468"
"11.70900","50.36592","61.53142"
"11.80900","49.86593","60.65004"
"11.90900","49.36573","59.70119"
"12.00900","48.86573","58.80273"
"12.10900","48.36594","57.87183"
"12.20900","47.86591","56.99939"
"12.30900","47.36564","56.13071"
"12.40900","46.86583","55.23796"
"12.50900","46.36586","54.40045"
"12.60900","45.86581","53.49134"
"12.70900","45.36557","52.65162"
"12.80900","44.86584","51.80193"
"12.90900","44.36585","51.00677"
"13.00900","43.86597","50.26844"
"13.10900","43.36555","49.56356"
"13.20900","42.86598","48.90866"
"13.30900","42.36596","48.26659"
"13.40900","41.86572","47.59813"
"13.50900","41.36564","46.93565"
"13.60900","40.86598","46.30882"
"13.70900","40.36586","45.68608"
"13.80900","39.86566","45.06443"
"13.90900","39.36575","44.42361"
"14.00900","38.86592","43.83726"
"14.10900","38.36577","43.24588"
"14.20900","37.86564","42.65393"
"14.30900","37.36592","42.16067"
"14.40900","36.86589","41.53584"
"14.50900","36.36573","41.03253"
"14.60900","35.86565","40.44737"
"14.70900","35.36597","39.91514"
"14.80900","34.86590","39.33384"
"14.90900","34.36569","38.85628"
"15.00900","33.86562","38.36444"
"15.10900","33.36609","37.89117"
"15.20900","32.86578","37.42552"
"15.30900","32.36565","36.95542"
"15.40900","31.86579","36.39682"
"15.50900","31.36593","35.86607"
"15.60900","30.86576","35.27367"
"15.70900","30.36566","34.58624"
"15.80900","29.86592","33.65603"
"15.90900","29.36592","32.80054"
"16.00900","28.86571","32.04544"
"16.10900","28.36562","31.28801"
"16.20900","27.86603","30.59745"
"16.30900","27.36590","29.93825"
"16.40900","26.86567","29.34326"
"16.50900","26.36565","28.83221"
"16.60900","25.86593","28.36112"
"16.70900","25.36582","27.85653"
"16.80900","24.86562","27.38279"
"16.90900","24.36584","26.87695"
"17.00900","23.86595","26.37416"
"17.10900","23.36572","25.88297"
"17.20900","22.86575","25.31188"
"17.30900","22.36595","24.84241"
"17.40900","21.86592","24.35240"
"17.50900","21.36569","23.77160"
"17.60900","20.86567","23.26966"
"17.70900","20.36596","22.69975"
"17.80900","19.86577","22.11712"
"17.90900","19.36573","21.56623"
"18.00900","18.86567","21.04864"
"18.10900","18.36591","20.45271"
"18.20900","17.86578","19.86092"
"18.30900","17.36576","19.33813"
"18.40900","16.86583","18.77078"
"18.50900","16.36596","18.22367"
"18.60900","15.86570","17.60608"
"18.70900","15.36566","17.02105"
"18.80900","14.86590","16.47010"
"18.90900","14.36590","15.82983"
"19.00900","13.86573","15.27814"
"19.10900","13.36564","14.68532"
"19.20900","12.86592","14.03462"
"19.30900","12.36584","13.38801"
"19.40900","11.86579","12.76648"
"19.50900","11.36566","12.07228"
"19.60900","10.86590","11.34805"
"19.70900","10.36580","10.61195"
"19.80900","9.86570","9.84454"
"19.90900","9.36580","9.13121"
"20.00900","8.86603","8.24663"
"20.10900","8.36566","7.47668"
"20.20900","7.86573","6.73892"
"20.30900","7.36593","6.01923"
"20.40900","6.86595","5.39014"
"20.50900","6.36567","4.67224"
"20.60900","5.86572","4.00799"
"20.70900","5.36594","3.28124"
"20.80900","4.86580","2.59963"
"20.90900","4.36570","1.84132"
"21.00900","3.86577","1.14076"
"21.10900","3.36589","0.47089"
"21.17700","3.02565","-0.00275"
