Time,Extension,Load
(s),(mm),(N)
"2.64000","0.92006","43.76539"
"2.65000","0.92340","43.92717"
"2.66000","0.92677","44.07636"
"2.67000","0.93018","44.22884"
"2.68000","0.93359","44.38928"
"2.69000","0.93696","44.56609"
"2.70000","0.94032","44.74551"
"2.71000","0.94366","44.91283"
"2.72000","0.94697","45.08561"
"2.73000","0.95025","45.25840"
"2.74000","0.95351","45.42234"
"2.75000","0.95677","45.59860"
"2.76000","0.96005","45.77560"
"2.77000","0.96339","45.93822"
"2.78000","0.96678","46.09413"
"2.79000","0.97020","46.26783"
"2.80000","0.97360","46.45890"
"2.81000","0.97693","46.62440"
"2.82000","0.98021","46.77470"
"2.83000","0.98344","46.93369"
"2.84000","0.98666","47.09174"
"2.85000","0.98990","47.24959"
"2.86000","0.99316","47.39977"
"2.87000","0.99645","47.53460"
"2.88000","0.99978","47.68912"
"2.89000","1.00313","47.85026"
"2.90000","1.00651","48.02285"
"2.91000","1.00987","48.21515"
"2.92000","1.01320","48.41488"
"2.93000","1.01650","48.58931"
"2.94000","1.01983","48.76132"
"2.95000","1.02324","48.92860"
"2.96000","1.02673","49.08406"
"2.97000","1.03024","49.24834"
"2.98000","1.03373","49.40833"
"2.99000","1.03717","49.57533"
"3.00000","1.04057","49.76348"
"3.01000","1.04392","49.94470"
"3.02000","1.04724","50.11739"
"3.03000","1.05053","50.29327"
"3.04000","1.05379","50.44971"
"3.05000","1.05704","50.60737"
"3.06000","1.06029","50.75773"
"3.07000","1.06357","50.92803"
"3.08000","1.06685","51.09567"
"3.09000","1.07013","51.25284"
"3.10000","1.07342","51.41108"
"3.11000","1.07673","51.56342"
"3.12000","1.08004","51.71373"
"3.13000","1.08338","51.87835"
"3.14000","1.08672","52.06112"
"3.15000","1.09008","52.22732"
"3.16000","1.09345","52.39661"
"3.17000","1.09686","52.56437"
"3.18000","1.10026","52.71908"
"3.19000","1.10365","52.88343"
"3.20000","1.10701","53.06478"
"3.21000","1.11034","53.23447"
"3.22000","1.11367","53.40435"
"3.23000","1.11700","53.57354"
"3.24000","1.12034","53.74074"
"3.25000","1.12365","53.89115"
"3.26000","1.12693","54.03441"
"3.27000","1.13020","54.19812"
"3.28000","1.13348","54.37342"
"3.29000","1.13682","54.55843"
"3.30000","1.14019","54.72498"
"3.31000","1.14355","54.88980"
"3.32000","1.14685","55.04963"
"3.33000","1.15012","55.20626"
"3.34000","1.15339","55.37276"
"3.35000","1.15666","55.54064"
"3.36000","1.15996","55.70615"
"3.37000","1.16325","55.88898"
"3.38000","1.16650","56.05409"
"3.39000","1.16977","56.22071"
"3.40000","1.17306","56.38262"
"3.41000","1.17639","56.55241"
"3.42000","1.17974","56.72052"
"3.43000","1.18311","56.89541"
"3.44000","1.18646","57.07772"
"3.45000","1.18981","57.24451"
"3.46000","1.19321","57.40974"
"3.47000","1.19666","57.59118"
"3.48000","1.20013","57.76544"
"3.49000","1.20358","57.92296"
"3.50000","1.20697","58.09127"
"3.51000","1.21033","58.24087"
"3.52000","1.21368","58.40557"
"3.53000","1.21706","58.59124"
"3.54000","1.22044","58.76574"
"3.55000","1.22379","58.92889"
"3.56000","1.22711","59.09994"
"3.57000","1.23039","59.26720"
"3.58000","1.23366","59.43045"
"3.59000","1.23695","59.59235"
"3.60000","1.24024","59.74710"
"3.61000","1.24352","59.90950"
"3.62000","1.24681","60.06656"
"3.63000","1.25013","60.21289"
"3.64000","1.25345","60.36575"
"3.65000","1.25677","60.52986"
"3.66000","1.26006","60.69980"
"3.67000","1.26334","60.85798"
"3.68000","1.26665","61.02070"
"3.69000","1.27000","61.21133"
"3.70000","1.27338","61.40446"
"3.71000","1.27676","61.58939"
"3.72000","1.28015","61.74138"
"3.73000","1.28355","61.89663"
"3.74000","1.28696","62.06190"
"3.75000","1.29035","62.23365"
"3.76000","1.29368","62.40942"
"3.77000","1.29695","62.57831"
"3.78000","1.30020","62.75340"
"3.79000","1.30346","62.91050"
"3.80000","1.30677","63.06545"
"3.81000","1.31013","63.21198"
"3.82000","1.31351","63.35586"
"3.83000","1.31685","63.52448"
"3.84000","1.32016","63.69118"
"3.85000","1.32343","63.86704"
"3.86000","1.32668","64.04423"
"3.87000","1.32993","64.22337"
"3.88000","1.33319","64.39964"
"3.89000","1.33644","64.56170"
"3.90000","1.33970","64.72095"
"3.91000","1.34301","64.87251"
"3.92000","1.34639","65.04478"
"3.93000","1.34981","65.20720"
"3.94000","1.35324","65.38162"
"3.95000","1.35662","65.55510"
"3.96000","1.35995","65.71979"
"3.97000","1.36327","65.89650"
"3.98000","1.36664","66.06416"
"3.99000","1.37007","66.21632"
"4.00000","1.37350","66.37463"
"4.01000","1.37691","66.53751"
"4.02000","1.38030","66.71461"
"4.03000","1.38368","66.89601"
"4.04000","1.38706","67.06460"
"4.05000","1.39042","67.22957"
"4.06000","1.39374","67.40047"
"4.07000","1.39703","67.58735"
"4.08000","1.40030","67.76505"
"4.09000","1.40358","67.92472"
"4.10000","1.40687","68.08172"
"4.11000","1.41018","68.24461"
"4.12000","1.41350","68.40466"
"4.13000","1.41683","68.57791"
"4.14000","1.42017","68.75075"
"4.15000","1.42349","68.91273"
"4.16000","1.42681","69.08055"
"4.17000","1.43012","69.23881"
"4.18000","1.43342","69.39634"
"4.19000","1.43674","69.55109"
"4.20000","1.44008","69.69241"
"4.21000","1.44344","69.85001"
"4.22000","1.44681","70.01147"
"4.23000","1.45018","70.18457"
"4.24000","1.45355","70.37348"
"4.25000","1.45690","70.54144"
"4.26000","1.46024","70.70123"
"4.27000","1.46357","70.85857"
"4.28000","1.46688","71.03743"
"4.29000","1.47017","71.21868"
"4.30000","1.47347","71.38766"
"4.31000","1.47682","71.55487"
"4.32000","1.48021","71.72196"
"4.33000","1.48361","71.88550"
"4.34000","1.48696","72.06392"
"4.35000","1.49025","72.25037"
"4.36000","1.49349","72.41827"
"4.37000","1.49672","72.57773"
"4.38000","1.49995","72.73688"
"4.39000","1.50319","72.89987"
"4.40000","1.50643","73.05637"
"4.41000","1.50971","73.20144"
"4.42000","1.51302","73.35844"
"4.43000","1.51638","73.52151"
"4.44000","1.51977","73.70042"
"4.45000","1.52315","73.86859"
"4.46000","1.52652","74.03166"
