Time,Extension,Load
"11.79200","54.68122","77.54029"
"11.89200","54.18126","76.47528"
"11.99200","53.68125","75.48959"
"12.09200","53.18105","74.49478"
"12.19200","52.68121","73.50643"
"12.29200","52.18124","72.47603"
"12.39200","51.68121","71.50899"
"12.49200","51.18093","70.54752"
"12.59200","50.68127","69.53751"
"12.69200","50.18134","68.64361"
"12.79200","49.68114","67.68488"
"12.89200","49.18110","66.74832"
"12.99200","48.68134","65.91254"
"13.09200","48.18137","65.13509"
"13.19200","47.68105","64.43762"
"13.29200","47.18119","63.76366"
"13.39200","46.68122","63.10889"
"13.49200","46.18126","62.46643"
"13.59200","45.68097","61.75348"
"13.69200","45.18119","60.99946"
"13.79200","44.68126","60.35625"
"13.89200","44.18138","59.68742"
"13.99200","43.68091","59.02871"
"14.09200","43.18132","58.39605"
"14.19200","42.68140","57.68863"
"14.29200","42.18114","57.04022"
"14.39200","41.68100","56.30284"
"14.49200","41.18136","55.71425"
"14.59200","40.68128","55.07068"
"14.69200","40.18105","54.52749"
"14.79200","39.68111","53.93710"
"14.89200","39.18133","53.43887"
"14.99200","38.68118","53.19570"
"15.09200","38.18103","52.64104"
"15.19200","37.68127","52.13778"
"15.29200","37.18129","51.17802"
"15.39200","36.68118","50.13455"
"15.49200","36.18099","49.26240"
"15.59200","35.68132","48.41543"
"15.69200","35.18132","47.62313"
"15.79200","34.68112","46.75859"
"15.89200","34.18095","46.01356"
"15.99200","33.68147","45.23556"
"16.09200","33.18122","44.43599"
"16.19200","32.68107","43.64729"
"16.29200","32.18114","42.79313"
"16.39200","31.68133","41.99443"
"16.49200","31.18119","41.20213"
"16.59200","30.68105","40.26352"
"16.69200","30.18124","39.58808"
"16.79200","29.68134","38.81064"
"16.89200","29.18112","38.09262"
"16.99200","28.68100","37.45737"
"17.09200","28.18135","36.86014"
"17.19200","27.68134","36.32957"
"17.29200","27.18107","35.79610"
"17.39200","26.68102","35.23476"
"17.49200","26.18132","34.70954"
"17.59200","25.68124","34.20962"
"17.69200","25.18099","33.57116"
"17.79200","24.68116","32.95824"
"17.89200","24.18137","32.45833"
"17.99200","23.68111","31.93128"
"18.09200","23.18113","31.41543"
"18.19200","22.68128","30.81229"
"18.29200","22.18133","30.31164"
"18.39200","21.68110","29.75023"
"18.49200","21.18104","29.12416"
"18.59200","20.68133","28.54704"
"18.69200","20.18125","27.94352"
"18.79200","19.68113","27.32586"
"18.89200","19.18104","26.73985"
"18.99200","18.68130","26.11627"
"19.09200","18.18122","25.52007"
"19.19200","17.68110","24.88387"
"19.29200","17.18122","24.29368"
"19.39200","16.68136","23.60508"
"19.49200","16.18114","22.99976"
"19.59200","15.68104","22.29974"
"19.69200","15.18128","21.66631"
"19.79200","14.68131","21.01962"
"19.89200","14.18116","20.32618"
"19.99200","13.68102","19.64500"
"20.09200","13.18130","18.94300"
"20.19200","12.68130","18.20905"
"20.29200","12.18118","17.48564"
"20.39200","11.68103","16.75993"
"20.49200","11.18129","16.00439"
"20.59200","10.68123","15.22842"
"20.69200","10.18105","14.32459"
"20.79200","9.68115","13.44635"
"20.89200","9.18144","12.57850"
"20.99200","8.68106","11.38519"
"21.09200","8.18109","10.53105"
"21.19200","7.68129","9.79114"
"21.29200","7.18134","8.99792"
"21.39200","6.68109","8.18171"
"21.49200","6.18107","7.38072"
"21.59200","5.68131","6.57875"
"21.69200","5.18124","5.67397"
"21.79200","4.68111","4.80891"
"21.89200","4.18109","4.02052"
"21.99200","3.68130","3.17119"
"22.09200","3.18119","2.31425"
"22.19200","2.68113","1.45948"
"22.29200","2.18112","0.59514"
"22.36300","1.82632","-0.00958"
